,Unnamed: 0,country,gdp,fossil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,population,energy_per_capita,primary_energy_consumption
1204,13948,Singapore,148000000000.0,99.74,0.26,0.26,0.0,4077000.0,123346.404,502.883
1205,13949,Singapore,165000000000.0,99.737,0.263,0.263,0.0,4104000.0,120374.871,494.018
1206,13950,Singapore,153000000000.0,99.711,0.289,0.289,0.0,4129000.0,113044.136,466.759
1207,13951,Singapore,184000000000.0,99.752,0.248,0.248,0.0,4177000.0,125084.097,522.476
1208,13952,Singapore,223000000000.0,99.766,0.234,0.234,0.0,4266000.0,128691.329,548.997
1209,13953,Singapore,270000000000.0,99.79,0.21,0.21,0.0,4402000.0,137230.231,604.087
1210,13954,Singapore,295000000000.0,99.798,0.202,0.202,0.0,4579000.0,141648.163,648.607
1211,13955,Singapore,249000000000.0,99.801,0.199,0.199,0.0,4776000.0,144478.22,690.028
1212,13956,Singapore,258000000000.0,99.813,0.187,0.187,0.0,4967000.0,149405.008,742.095
1213,13957,Singapore,318000000000.0,99.807,0.193,0.193,0.0,5131000.0,155434.242,797.533
1214,13958,Singapore,324000000000.0,99.809,0.191,0.191,0.0,5264000.0,157523.282,829.203
1215,13959,Singapore,331000000000.0,99.801,0.199,0.199,0.0,5369000.0,155097.388,832.718
1216,13960,Singapore,337000000000.0,99.784,0.216,0.216,0.0,5454000.0,156039.524,851.04
1217,13961,Singapore,374000000000.0,99.777,0.223,0.223,0.0,5526000.0,158440.836,875.544
1218,13962,Singapore,381000000000.0,99.766,0.234,0.234,0.0,5592000.0,166492.095,931.024
1219,13963,Singapore,388000000000.0,99.768,0.232,0.232,0.0,5654000.0,170887.453,966.198
1220,13964,Singapore,,99.775,0.225,0.225,0.0,5708000.0,174633.547,996.808
1221,13965,Singapore,,99.777,0.223,0.223,0.0,5758000.0,173926.906,1001.471
1222,13966,Singapore,,99.761,0.239,0.239,0.0,5804000.0,169886.083,986.019
1223,13967,Singapore,,,,,,,,
1224,14003,Slovakia,73953935360.0,72.908,5.923,27.092,21.169,5399000.0,40087.983,216.435
1225,14004,Slovakia,78901338112.0,72.344,6.299,27.503,21.204,5400000.0,41222.121,222.599
1226,14005,Slovakia,81210720256.0,71.423,6.624,28.563,21.94,5400000.0,41549.634,224.368
1227,14006,Slovakia,80610951168.0,73.388,4.242,26.602,22.36,5400000.0,40306.505,217.655
1228,14007,Slovakia,81812226048.0,73.11,5.134,26.885,21.751,5399000.0,39247.409,211.897
1229,14008,Slovakia,90199744512.0,73.111,5.49,26.839,21.348,5399000.0,41370.148,223.357
1230,14009,Slovakia,97686151168.0,71.62,5.812,28.162,22.35,5399000.0,39898.806,215.414
1231,14010,Slovakia,110000000000.0,73.179,6.316,26.475,20.159,5399000.0,37422.711,202.045
1232,14011,Slovakia,117000000000.0,72.689,5.815,26.905,21.09,5399000.0,38726.074,209.082
1233,14012,Slovakia,116000000000.0,73.221,6.848,26.254,19.406,5401000.0,35245.335,190.36
1234,14013,Slovakia,121000000000.0,73.249,7.441,26.189,18.748,5404000.0,37506.643,202.686
1235,14014,Slovakia,121000000000.0,71.989,6.461,26.954,20.493,5409000.0,36029.275,194.882
1236,14015,Slovakia,124000000000.0,70.679,7.403,28.729,21.326,5415000.0,34561.021,187.148
1237,14016,Slovakia,128000000000.0,70.045,8.343,29.33,20.987,5422000.0,35369.25,191.772
1238,14017,Slovakia,134000000000.0,67.994,9.031,31.11,22.08,5429000.0,32904.985,178.641
1239,14018,Slovakia,139000000000.0,69.023,8.756,30.004,21.249,5436000.0,33171.6,180.321
1240,14019,Slovakia,144000000000.0,69.499,9.07,29.589,20.518,5442000.0,33273.469,181.074
1241,14020,Slovakia,,70.889,8.527,28.215,19.688,5448000.0,35150.55,191.5
1242,14021,Slovakia,,71.867,7.656,27.229,19.573,5453000.0,34563.497,188.475
1243,14022,Slovakia,,69.798,8.344,29.348,21.004,5457000.0,33458.196,182.581
1244,14023,Slovakia,,,,,,,,
1245,14034,Slovenia,42722009088.0,68.993,13.97,31.007,17.037,1988000.0,39047.19,77.626
1246,14035,Slovenia,43362324480.0,68.977,13.15,31.023,17.873,1987000.0,40852.781,81.174
1247,14036,Slovenia,45058019328.0,69.659,11.586,30.341,18.755,1987000.0,40673.181,80.818
1248,14037,Slovenia,45062782976.0,71.545,10.574,28.455,17.882,1988000.0,39904.987,79.331
1249,14038,Slovenia,47041609728.0,68.854,13.572,31.146,17.574,1990000.0,42255.593,84.089
1250,14039,Slovenia,48663568384.0,69.791,11.409,30.209,18.799,1995000.0,42200.881,84.191
1251,14040,Slovenia,49665998848.0,70.877,11.609,29.062,17.454,2002000.0,42439.93,84.965
1252,14041,Slovenia,51871690752.0,71.322,10.59,28.487,17.897,2012000.0,42011.379,84.527
1253,14042,Slovenia,55143321600.0,69.468,12.307,30.22,17.913,2023000.0,45695.764,92.443
1254,14043,Slovenia,52803108864.0,66.82,15.111,32.767,17.656,2034000.0,41925.357,85.276
1255,14044,Slovenia,52372058112.0,67.629,14.499,31.76,17.261,2043000.0,41827.531,85.454
1256,14045,Slovenia,53204185088.0,67.991,12.109,31.506,19.397,2051000.0,40484.283,83.033
1257,14046,Slovenia,53345099776.0,67.765,13.832,31.494,17.662,2058000.0,39172.019,80.616
1258,14047,Slovenia,53505286144.0,65.666,16.427,33.467,17.041,2063000.0,38598.664,79.629
1259,14048,Slovenia,56434409472.0,58.804,20.668,40.579,19.911,2067000.0,39388.466,81.416
1260,14049,Slovenia,57726312448.0,65.182,14.953,34.345,19.392,2071000.0,35576.905,73.68
1261,14050,Slovenia,59161378816.0,65.296,16.165,34.425,18.261,2074000.0,37948.446,78.705
1262,14051,Slovenia,,65.923,13.975,33.704,19.73,2076000.0,38362.979,79.642
1263,14052,Slovenia,,65.21,16.046,33.728,17.682,2078000.0,39071.931,81.191
1264,14053,Slovenia,,64.312,15.738,34.254,18.516,2079000.0,37446.178,77.851
1265,14054,Slovenia,,,,,,,,
1266,14411,South Korea,1080000000000.0,86.146,0.504,13.854,13.351,47379000.0,47850.784,2267.122
1267,14412,South Korea,1110000000000.0,86.364,0.29,13.636,13.346,47706000.0,48603.104,2318.66
1268,14413,South Korea,1200000000000.0,86.15,0.388,13.85,13.462,48000000.0,50539.498,2425.896
1269,14414,South Korea,1250000000000.0,85.336,0.556,14.664,14.108,48261000.0,51885.663,2504.054
1270,14415,South Korea,1320000000000.0,85.626,0.498,14.374,13.876,48493000.0,52585.414,2550.024
1271,14416,South Korea,1400000000000.0,84.573,0.423,15.427,15.005,48701000.0,54029.168,2631.275
1272,14417,South Korea,1450000000000.0,84.709,0.421,15.291,14.87,48880000.0,54701.039,2673.787
1273,14418,South Korea,1520000000000.0,85.76,0.476,14.24,13.765,49035000.0,56253.257,2758.378
1274,14419,South Korea,1490000000000.0,85.315,0.505,14.685,14.18,49182000.0,57140.57,2810.287
1275,14420,South Korea,1490000000000.0,85.66,0.604,14.34,13.736,49347000.0,57192.508,2822.279
1276,14421,South Korea,1600000000000.0,86.515,0.732,13.485,12.753,49546000.0,61319.792,3038.15
1277,14422,South Korea,1610000000000.0,86.575,0.802,13.425,12.623,49786000.0,63800.725,3176.383
1278,14423,South Korea,1630000000000.0,87.133,0.789,12.867,12.078,50061000.0,64037.778,3205.795
1279,14424,South Korea,1680000000000.0,87.992,0.933,12.008,11.075,50346000.0,63725.285,3208.313
1280,14425,South Korea,1750000000000.0,86.725,0.962,13.275,12.313,50608000.0,63875.478,3232.61
1281,14426,South Korea,1800000000000.0,86.196,1.163,13.804,12.641,50823000.0,64877.45,3297.267
1282,14427,South Korea,1850000000000.0,86.535,1.406,13.465,12.059,50983000.0,66260.338,3378.151
1283,14428,South Korea,,87.47,1.733,12.53,10.797,51096000.0,67263.88,3436.915
1284,14429,South Korea,,88.309,2.173,11.691,9.518,51172000.0,68124.293,3486.056
1285,14430,South Korea,,86.94,2.54,13.06,10.52,51225000.0,67083.32,3436.343
1286,14431,South Korea,,,,,,,,
1287,14553,Spain,1090000000000.0,82.007,6.608,17.993,11.385,40825000.0,37176.866,1517.746
1288,14554,Spain,1130000000000.0,80.274,8.649,19.726,11.077,41319000.0,38412.514,1587.167
1289,14555,Spain,1190000000000.0,83.187,6.056,16.813,10.757,41920000.0,38318.087,1606.294
1290,14556,Spain,1180000000000.0,80.917,9.166,19.083,9.917,42596000.0,39905.92,1699.833
1291,14557,Spain,1230000000000.0,82.373,7.889,17.627,9.738,43308000.0,40828.32,1768.193
1292,14558,Spain,1300000000000.0,84.858,6.464,15.142,8.678,44019000.0,40518.532,1783.585
1293,14559,Spain,1420000000000.0,83.305,7.809,16.695,8.886,44729000.0,40435.39,1808.635
1294,14560,Spain,1530000000000.0,83.584,8.481,16.416,7.935,45429000.0,40605.988,1844.689
1295,14561,Spain,1560000000000.0,82.005,9.309,17.995,8.685,46069000.0,38906.039,1792.362
1296,14562,Spain,1550000000000.0,79.754,11.893,20.246,8.354,46584000.0,35569.924,1656.989
1297,14563,Spain,1520000000000.0,74.72,15.818,25.28,9.461,46931000.0,36180.182,1697.972
1298,14564,Spain,1500000000000.0,76.414,14.607,23.586,8.98,47084000.0,35385.74,1666.102
1299,14565,Spain,1490000000000.0,75.446,14.999,24.554,9.555,47063000.0,35208.083,1656.998
1300,14566,Spain,1490000000000.0,71.949,18.791,28.051,9.26,46931000.0,33422.014,1568.529
1301,14567,Spain,1520000000000.0,71.551,18.971,28.449,9.479,46778000.0,32891.337,1538.591
1302,14568,Spain,1570000000000.0,74.208,16.493,25.792,9.298,46672000.0,33404.785,1559.068
1303,14569,Spain,1480000000000.0,73.087,17.545,26.913,9.368,46634000.0,33743.666,1573.602
1304,14570,Spain,,76.13,14.757,23.87,9.113,46647000.0,34175.29,1594.175
1305,14571,Spain,,74.124,17.3,25.876,8.575,46693000.0,34614.026,1616.233
1306,14572,Spain,,73.927,16.968,26.073,9.105,46737000.0,34004.435,1589.265
1307,14573,Spain,,,,,,,,
1308,14609,Sri Lanka,86564175872.0,82.06,17.94,17.94,0.0,18778000.0,2645.309,49.674
1309,14610,Sri Lanka,85882822656.0,82.299,17.701,17.701,0.0,18912000.0,2573.932,48.678
1310,14611,Sri Lanka,90858618880.0,85.091,14.909,14.909,0.0,19062000.0,2610.267,49.757
1311,14612,Sri Lanka,98236047360.0,82.483,17.517,17.517,0.0,19224000.0,2689.59,51.705
1312,14613,Sri Lanka,102000000000.0,83.882,16.118,16.118,0.0,19387000.0,2577.702,49.974
1313,14614,Sri Lanka,106000000000.0,83.743,16.257,16.257,0.0,19545000.0,2936.552,57.395
1314,14615,Sri Lanka,117000000000.0,80.066,19.934,19.934,0.0,19696000.0,3167.605,62.389
1315,14616,Sri Lanka,128000000000.0,83.418,16.582,16.582,0.0,19842000.0,3201.778,63.53
1316,14617,Sri Lanka,138000000000.0,81.52,18.48,18.48,0.0,19984000.0,2969.608,59.345
1317,14618,Sri Lanka,153000000000.0,83.19,16.81,16.81,0.0,20124000.0,3043.497,61.247
1318,14619,Sri Lanka,171000000000.0,77.202,22.798,22.798,0.0,20262000.0,3238.458,65.618
1319,14620,Sri Lanka,196000000000.0,82.27,17.73,17.73,0.0,20398000.0,3379.239,68.93
1320,14621,Sri Lanka,211000000000.0,87.091,12.909,12.909,0.0,20533000.0,3382.808,69.459
1321,14622,Sri Lanka,218000000000.0,73.878,26.122,26.122,0.0,20663000.0,3417.39,70.614
1322,14623,Sri Lanka,231000000000.0,80.366,19.634,19.634,0.0,20789000.0,3058.006,63.573
1323,14624,Sri Lanka,242000000000.0,79.873,20.127,20.127,0.0,20908000.0,3864.875,80.807
1324,14625,Sri Lanka,252000000000.0,86.18,13.82,13.82,0.0,21021000.0,4095.598,86.094
1325,14626,Sri Lanka,,87.089,12.911,12.911,0.0,21128000.0,4298.055,90.809
1326,14627,Sri Lanka,,81.546,18.454,18.454,0.0,21229000.0,4564.024,96.89
1327,14628,Sri Lanka,,85.948,14.052,14.052,0.0,21324000.0,4671.618,99.618
1328,14889,Sweden,323000000000.0,37.09,37.238,62.91,25.672,8882000.0,69824.7,620.183
1329,14890,Sweden,317000000000.0,35.575,34.536,64.425,29.889,8898000.0,74827.313,665.813
1330,14891,Sweden,323000000000.0,38.836,31.248,61.164,29.916,8921000.0,69977.472,624.269
1331,14892,Sweden,330000000000.0,42.683,26.686,57.317,30.631,8951000.0,66985.941,599.591
1332,14893,Sweden,346000000000.0,38.489,28.857,61.511,32.654,8991000.0,71615.698,643.897
1333,14894,Sweden,343000000000.0,37.071,33.319,62.929,29.61,9039000.0,73055.95,660.353
1334,14895,Sweden,361000000000.0,40.274,30.893,59.726,28.832,9096000.0,68263.473,620.925
1335,14896,Sweden,387000000000.0,38.649,33.067,61.351,28.284,9163000.0,68637.585,628.926
1336,14897,Sweden,390000000000.0,37.37,35.349,62.63,27.281,9236000.0,66933.736,618.2
1337,14898,Sweden,375000000000.0,38.424,37.396,61.576,24.18,9313000.0,60782.803,566.07
1338,14899,Sweden,394000000000.0,38.279,36.628,61.721,25.093,9390000.0,63880.03,599.833
1339,14900,Sweden,398000000000.0,35.401,38.149,64.599,26.45,9467000.0,62587.613,592.517
1340,14901,Sweden,405000000000.0,32.146,41.573,67.854,26.281,9543000.0,65767.264,627.617
1341,14902,Sweden,406000000000.0,33.911,37.21,66.089,28.878,9618000.0,61258.038,589.18
1342,14903,Sweden,409000000000.0,32.924,38.918,67.076,28.158,9692000.0,60498.194,586.348
1343,14904,Sweden,426000000000.0,31.568,44.85,68.432,23.582,9765000.0,61901.949,604.473
1344,14905,Sweden,440000000000.0,33.048,40.276,66.952,26.675,9836000.0,60480.052,594.882
1345,14906,Sweden,,31.761,41.486,68.239,26.753,9905000.0,61979.856,613.91
1346,14907,Sweden,,31.368,40.322,68.632,28.309,9972000.0,60350.691,601.817
1347,14908,Sweden,,31.112,42.237,68.888,26.651,10036000.0,62046.921,622.703
1348,14909,Sweden,,,,,,,,
1349,14945,Switzerland,313000000000.0,50.079,29.419,49.921,20.502,7144000.0,49806.598,355.818
1350,14946,Switzerland,312000000000.0,49.98,30.675,50.02,19.346,7179000.0,52905.339,379.807
1351,14947,Switzerland,319000000000.0,51.093,27.961,48.907,20.946,7220000.0,49032.586,354.015
1352,14948,Switzerland,318000000000.0,50.979,27.787,49.021,21.234,7268000.0,48185.241,350.21
1353,14949,Switzerland,329000000000.0,51.764,27.245,48.236,20.991,7324000.0,47137.112,345.232
1354,14950,Switzerland,345000000000.0,55.004,26.188,44.996,18.808,7387000.0,44877.249,331.508
1355,14951,Switzerland,369000000000.0,53.701,24.897,46.299,21.402,7458000.0,46260.974,345.014
1356,14952,Switzerland,404000000000.0,49.886,28.47,50.114,21.644,7537000.0,45154.441,340.329
1357,14953,Switzerland,427000000000.0,51.339,28.006,48.647,20.64,7623000.0,46150.031,351.802
1358,14954,Switzerland,427000000000.0,51.733,27.691,48.25,20.558,7714000.0,45481.891,350.847
1359,14955,Switzerland,433000000000.0,51.104,28.61,48.869,20.259,7809000.0,43726.51,341.46
1360,14956,Switzerland,473000000000.0,51.279,27.187,48.69,21.503,7907000.0,41007.668,324.248
1361,14957,Switzerland,495000000000.0,50.164,30.508,49.803,19.295,8008000.0,42718.54,342.09
1362,14958,Switzerland,505000000000.0,51.229,29.648,48.736,19.089,8109000.0,43302.291,351.138
1363,14959,Switzerland,514000000000.0,47.912,30.909,52.013,21.104,8206000.0,40790.911,334.73
1364,14960,Switzerland,518000000000.0,50.088,31.757,49.732,17.975,8297000.0,39452.313,327.336
1365,14961,Switzerland,525000000000.0,51.437,30.863,48.257,17.394,8380000.0,36749.343,307.959
1366,14962,Switzerland,,52.322,30.572,47.195,16.623,8456000.0,36505.859,308.694
1367,14963,Switzerland,,49.498,30.526,49.891,19.365,8526000.0,36751.572,313.344
1368,14964,Switzerland,,50.524,30.642,48.807,18.165,8591000.0,36542.174,313.934
1369,14965,Switzerland,,,,,,,,
1370,15118,Taiwan,703000000000.0,88.193,1.504,11.807,10.304,21967000.0,47253.094,1038.009
1371,15119,Taiwan,682000000000.0,89.186,1.667,10.814,9.147,22109000.0,48426.952,1070.671
1372,15120,Taiwan,710000000000.0,89.162,1.112,10.838,9.726,22262000.0,50087.811,1115.055
1373,15121,Taiwan,729000000000.0,89.794,1.131,10.206,9.075,22420000.0,52077.486,1167.577
1374,15122,Taiwan,767000000000.0,90.15,1.123,9.85,8.727,22570000.0,54272.716,1224.935
1375,15123,Taiwan,812000000000.0,90.026,1.288,9.974,8.686,22706000.0,54515.3,1237.824
1376,15124,Taiwan,833000000000.0,90.252,1.315,9.748,8.434,22824000.0,55365.325,1263.658
1377,15125,Taiwan,858000000000.0,90.46,1.36,9.54,8.18,22927000.0,57420.573,1316.481
1378,15126,Taiwan,815000000000.0,89.929,1.422,10.071,8.649,23019000.0,54131.623,1246.056
1379,15127,Taiwan,800000000000.0,89.764,1.345,10.236,8.891,23105000.0,53090.106,1226.647
1380,15128,Taiwan,866000000000.0,90.192,1.425,9.808,8.382,23188000.0,55842.777,1294.882
1381,15129,Taiwan,886000000000.0,89.981,1.497,10.019,8.522,23269000.0,55040.453,1280.736
1382,15130,Taiwan,889000000000.0,90.049,1.827,9.951,8.124,23347000.0,54892.403,1281.573
1383,15131,Taiwan,914000000000.0,90.047,1.808,9.953,8.145,23422000.0,55881.33,1308.853
1384,15132,Taiwan,964000000000.0,90.372,1.574,9.628,8.054,23492000.0,57012.988,1339.349
1385,15133,Taiwan,971000000000.0,91.353,1.682,8.647,6.965,23557000.0,56231.804,1324.653
1386,15134,Taiwan,985000000000.0,92.024,2.064,7.976,5.912,23618000.0,57025.065,1346.818
1387,15135,Taiwan,,93.867,1.982,6.133,4.151,23675000.0,57098.406,1351.805
1388,15136,Taiwan,,93.008,1.969,6.992,5.023,23726000.0,57725.962,1369.606
1389,15137,Taiwan,,91.5,2.51,8.5,5.99,23774000.0,56205.531,1336.23
1390,15138,Taiwan,,,,,,,,
1391,15388,Thailand,428000000000.0,97.599,2.401,2.401,0.0,62953000.0,11796.524,742.627
1392,15389,Thailand,444000000000.0,97.604,2.396,2.396,0.0,63539000.0,12320.39,782.825
1393,15390,Thailand,477000000000.0,97.413,2.587,2.587,0.0,64069000.0,13432.869,860.63
1394,15391,Thailand,526000000000.0,97.533,2.467,2.467,0.0,64550000.0,14438.658,932.015
1395,15392,Thailand,567000000000.0,97.895,2.105,2.105,0.0,64995000.0,15341.856,997.144
1396,15393,Thailand,614000000000.0,97.997,2.003,2.003,0.0,65416000.0,15767.92,1031.474
1397,15394,Thailand,656000000000.0,97.379,2.621,2.621,0.0,65813000.0,15915.141,1047.423
1398,15395,Thailand,702000000000.0,97.316,2.684,2.684,0.0,66182000.0,16541.019,1094.718
1399,15396,Thailand,741000000000.0,97.309,2.691,2.691,0.0,66531000.0,16647.535,1107.577
1400,15397,Thailand,730000000000.0,97.221,2.779,2.779,0.0,66867000.0,17137.773,1145.951
1401,15398,Thailand,826000000000.0,97.483,2.517,2.517,0.0,67195000.0,18132.33,1218.402
1402,15399,Thailand,878000000000.0,96.878,3.122,3.122,0.0,67518000.0,18750.443,1265.992
1403,15400,Thailand,957000000000.0,96.591,3.409,3.409,0.0,67836000.0,19948.574,1353.231
1404,15401,Thailand,923000000000.0,96.605,3.395,3.395,0.0,68145000.0,20182.209,1375.317
1405,15402,Thailand,906000000000.0,96.207,3.793,3.793,0.0,68439000.0,20647.734,1413.11
1406,15403,Thailand,932000000000.0,96.281,3.719,3.719,0.0,68715000.0,21205.545,1457.139
1407,15404,Thailand,962000000000.0,95.963,4.037,4.037,0.0,68971000.0,21586.529,1488.844
1408,15405,Thailand,,95.321,4.679,4.679,0.0,69210000.0,21876.93,1514.102
1409,15406,Thailand,,94.412,5.588,5.588,0.0,69428000.0,22405.478,1555.568
1410,15407,Thailand,,93.815,6.185,6.185,0.0,69626000.0,22398.508,1559.519
1411,15408,Thailand,,,,,,,,
1412,15409,Timor,,,,,,947000.0,738.903,0.7
1413,15410,Timor,,,,,,972000.0,779.523,0.758
1414,15411,Timor,,,,,,995000.0,764.155,0.76
1415,15412,Timor,,,,,,1016000.0,763.502,0.776
1416,15413,Timor,,,,,,1036000.0,775.026,0.803
1417,15414,Timor,,,,,,1055000.0,836.438,0.882
1418,15415,Timor,,,,,,1074000.0,919.412,0.987
1419,15416,Timor,,,,,,1094000.0,939.49,1.028
1420,15417,Timor,,,,,,1113000.0,958.165,1.066
1421,15418,Timor,,,,,,1133000.0,1113.035,1.261
1422,15419,Timor,,,,,,1153000.0,1647.517,1.9
1423,15420,Timor,,,,,,1174000.0,1856.909,2.18
1424,15421,Timor,,,,,,1196000.0,1787.379,2.138
1425,15422,Timor,,,,,,1219000.0,1773.816,2.162
1426,15538,Trinidad and Tobago,15867847680.0,99.953,0.047,0.047,0.0,1267000.0,93786.269,118.827
1427,15539,Trinidad and Tobago,14615797760.0,99.936,0.064,0.064,0.0,1272000.0,100793.156,128.209
1428,15540,Trinidad and Tobago,15464105984.0,99.947,0.053,0.053,0.0,1277000.0,108949.204,139.128
1429,15541,Trinidad and Tobago,19989989376.0,99.976,0.024,0.024,0.0,1284000.0,121484.032,155.985
1430,15542,Trinidad and Tobago,22231377920.0,99.96,0.04,0.04,0.0,1290000.0,132975.116,171.538
1431,15543,Trinidad and Tobago,27012368384.0,99.964,0.036,0.036,0.0,1296000.0,141920.013,183.928
1432,15544,Trinidad and Tobago,31257219072.0,99.964,0.036,0.036,0.0,1303000.0,164869.23,214.825
1433,15545,Trinidad and Tobago,34498105344.0,99.974,0.026,0.026,0.0,1308000.0,169362.189,221.526
1434,15546,Trinidad and Tobago,40615612416.0,99.972,0.028,0.028,0.0,1314000.0,166108.712,218.267
1435,15547,Trinidad and Tobago,28179300352.0,99.973,0.027,0.027,0.0,1321000.0,163859.183,216.458
1436,15548,Trinidad and Tobago,31569321984.0,99.996,0.004,0.004,0.0,1328000.0,176106.743,233.87
1437,15549,Trinidad and Tobago,36497113088.0,99.995,0.005,0.005,0.0,1336000.0,171910.958,229.673
1438,15550,Trinidad and Tobago,37210324992.0,99.995,0.005,0.005,0.0,1345000.0,168104.048,226.1
1439,15551,Trinidad and Tobago,38178349056.0,99.996,0.004,0.004,0.0,1354000.0,170085.114,230.295
1440,15552,Trinidad and Tobago,37983166464.0,99.995,0.005,0.005,0.0,1362000.0,168217.042,229.112
1441,15553,Trinidad and Tobago,37750022144.0,99.994,0.006,0.006,0.0,1370000.0,162264.395,222.302
1442,15554,Trinidad and Tobago,35816759296.0,99.993,0.007,0.007,0.0,1378000.0,143129.432,197.232
1443,15555,Trinidad and Tobago,,99.994,0.006,0.006,0.0,1384000.0,151217.565,209.285
1444,15556,Trinidad and Tobago,,99.994,0.006,0.006,0.0,1390000.0,142575.73,198.18
1445,15557,Trinidad and Tobago,,99.994,0.006,0.006,0.0,1395000.0,142118.82,198.256
1446,15779,Turkey,803000000000.0,89.927,10.073,10.073,0.0,63240000.0,13584.224,859.066
1447,15780,Turkey,758000000000.0,91.4,8.6,8.6,0.0,64192000.0,12170.679,781.26
1448,15781,Turkey,765000000000.0,89.089,10.911,10.911,0.0,65145000.0,13103.106,853.602
1449,15782,Turkey,732000000000.0,89.284,10.716,10.716,0.0,66089000.0,13678.926,904.027
1450,15783,Turkey,825000000000.0,87.032,12.968,12.968,0.0,67011000.0,14425.681,966.679
1451,15784,Turkey,908000000000.0,89.199,10.801,10.801,0.0,67903000.0,14577.476,989.854
1452,15785,Turkey,1000000000000.0,89.142,10.837,10.837,0.0,68757000.0,15971.411,1098.146
1453,15786,Turkey,1080000000000.0,91.697,8.29,8.29,0.0,69582000.0,16787.288,1168.093
1454,15787,Turkey,1150000000000.0,92.235,7.75,7.75,0.0,70419000.0,16649.648,1172.452
1455,15788,Turkey,1130000000000.0,91.569,8.424,8.424,0.0,71321000.0,16653.802,1187.766
1456,15789,Turkey,1250000000000.0,88.376,11.618,11.618,0.0,72327000.0,17287.952,1250.386
1457,15790,Turkey,1400000000000.0,88.717,11.269,11.269,0.0,73443000.0,18193.543,1336.188
1458,15791,Turkey,1490000000000.0,88.096,11.844,11.844,0.0,74651000.0,19000.302,1418.392
1459,15792,Turkey,1560000000000.0,87.097,12.593,12.593,0.0,75925000.0,18537.419,1407.454
1460,15793,Turkey,1650000000000.0,90.672,9.216,9.216,0.0,77229000.0,18817.632,1453.267
1461,15794,Turkey,1720000000000.0,86.611,13.312,13.312,0.0,78529000.0,20244.577,1589.786
1462,15795,Turkey,1570000000000.0,86.336,13.592,13.592,0.0,79828000.0,20915.628,1669.653
1463,15796,Turkey,,87.604,12.324,12.324,0.0,81116000.0,21822.855,1770.183
1464,15797,Turkey,,85.997,13.909,13.909,0.0,82340000.0,21216.411,1746.959
1465,15798,Turkey,,81.426,18.473,18.473,0.0,83430000.0,21609.123,1802.849
1466,15799,Turkey,,,,,,,,
1467,15820,Turkmenistan,17930264576.0,99.993,0.007,0.007,0.0,4516000.0,26532.31,119.82
1468,15821,Turkmenistan,19806908416.0,99.994,0.006,0.006,0.0,4564000.0,33136.859,151.237
1469,15822,Turkmenistan,24144226304.0,99.993,0.007,0.007,0.0,4610000.0,27671.34,127.565
1470,15823,Turkmenistan,29194848256.0,99.995,0.005,0.005,0.0,4656000.0,37826.118,176.118
1471,15824,Turkmenistan,33951744000.0,99.995,0.005,0.005,0.0,4703000.0,37084.043,174.406
1472,15825,Turkmenistan,41229758464.0,99.995,0.005,0.005,0.0,4755000.0,37139.897,176.6
1473,15826,Turkmenistan,44467138560.0,99.995,0.005,0.005,0.0,4810000.0,37102.376,178.462
1474,15827,Turkmenistan,48069406720.0,99.995,0.005,0.005,0.0,4870000.0,35558.943,173.172
1475,15828,Turkmenistan,50641723392.0,99.994,0.006,0.006,0.0,4936000.0,28779.423,142.055
1476,15829,Turkmenistan,77655597056.0,99.996,0.004,0.004,0.0,5008000.0,46246.183,231.601
1477,15830,Turkmenistan,80971538432.0,99.997,0.003,0.003,0.0,5087000.0,49059.548,249.566
1478,15831,Turkmenistan,82540445696.0,99.997,0.003,0.003,0.0,5174000.0,53536.52,276.998
1479,15832,Turkmenistan,86524477440.0,99.996,0.004,0.004,0.0,5268000.0,57320.639,301.965
1480,15833,Turkmenistan,96708812800.0,99.995,0.005,0.005,0.0,5366000.0,49989.704,268.245
1481,15834,Turkmenistan,104000000000.0,99.994,0.006,0.006,0.0,5466000.0,50866.755,278.038
1482,15835,Turkmenistan,111000000000.0,99.994,0.006,0.006,0.0,5565000.0,59806.345,332.822
1483,15836,Turkmenistan,118000000000.0,99.992,0.008,0.008,0.0,5662000.0,58202.13,329.54
1484,15837,Turkmenistan,,99.992,0.008,0.008,0.0,5758000.0,56634.58,326.102
1485,15838,Turkmenistan,,99.993,0.007,0.007,0.0,5851000.0,62394.636,365.071
1486,15839,Turkmenistan,,99.994,0.006,0.006,0.0,5942000.0,67658.403,402.026
1487,16052,Ukraine,218000000000.0,84.434,1.981,15.566,13.585,48838000.0,32381.832,1581.464
1488,16053,Ukraine,233000000000.0,84.399,2.131,15.601,13.47,48402000.0,32241.38,1560.547
1489,16054,Ukraine,243000000000.0,84.466,1.71,15.534,13.824,47980000.0,32240.893,1546.918
1490,16055,Ukraine,270000000000.0,84.41,1.594,15.59,13.996,47582000.0,33302.496,1584.599
1491,16056,Ukraine,298000000000.0,83.135,2.012,16.865,14.853,47217000.0,33589.72,1586.006
1492,16057,Ukraine,346000000000.0,82.918,2.094,17.082,14.988,46891000.0,33969.828,1592.879
1493,16058,Ukraine,385000000000.0,82.924,2.139,17.076,14.937,46607000.0,34642.625,1614.589
1494,16059,Ukraine,439000000000.0,82.952,1.733,17.048,15.315,46366000.0,34616.261,1605.018
