,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,population
13755,Saudi Arabia,1450.0,99.998,0.002,0.0,29155000.0
13756,Saudi Arabia,1430.0,99.996,0.004,0.0,30052000.0
13757,Saudi Arabia,1420.0,99.996,0.004,0.0,30917000.0
13758,Saudi Arabia,1480.0,99.989,0.011,0.0,31718000.0
13759,Saudi Arabia,1500.0,99.989,0.011,0.0,32443000.0
13760,Saudi Arabia,,99.987,0.013,0.0,33101000.0
13761,Saudi Arabia,,99.969,0.031,0.0,33703000.0
13762,Saudi Arabia,,99.856,0.144,0.0,34269000.0
13783,Senegal,19.075350528,,,,9798000.0
13784,Senegal,19.74227968,,,,10036000.0
13785,Senegal,19.763380224,,,,10284000.0
13786,Senegal,20.64979968,,,,10541000.0
13787,Senegal,21.155538944,,,,10810000.0
13788,Senegal,22.880980992,,,,11090000.0
13789,Senegal,23.40283392,,,,11382000.0
13790,Senegal,24.88844288,,,,11687000.0
13791,Senegal,25.310406656,,,,12005000.0
13792,Senegal,27.091400704,,,,12335000.0
13793,Senegal,28.446160896,,,,12678000.0
13794,Senegal,29.229463552,,,,13034000.0
13795,Senegal,30.404665344,,,,13402000.0
13796,Senegal,32.729319424,,,,13782000.0
13797,Senegal,34.952192,,,,14175000.0
13798,Senegal,37.223227392,,,,14578000.0
13799,Senegal,39.66859264,,,,14994000.0
13800,Senegal,,,,,15419000.0
13801,Senegal,,,,,15854000.0
13802,Senegal,,,,,16296000.0
13811,Serbia,70.572097536,,,,9488000.0
13812,Serbia,67.947266048,,,,9411000.0
13813,Serbia,71.438802944,,,,9346000.0
13814,Serbia,75.3242112,,,,9292000.0
13815,Serbia,77.297115136,,,,9243000.0
13816,Serbia,87.761117184,,,,9194000.0
13817,Serbia,93.483180032,,,,9146000.0
13818,Serbia,95.941296128,,,,9101000.0
13819,Serbia,106.0,,,,9060000.0
13820,Serbia,107.0,,,,9023000.0
13821,Serbia,107.0,,,,8991000.0
13822,Serbia,111.0,,,,8964000.0
13823,Serbia,117.0,,,,8940000.0
13824,Serbia,118.0,,,,8919000.0
13825,Serbia,118.0,,,,8898000.0
13826,Serbia,119.0,,,,8877000.0
13827,Serbia,122.0,,,,8854000.0
13828,Serbia,,,,,8830000.0
13829,Serbia,,,,,8803000.0
13830,Serbia,,,,,8772000.0
13831,Serbia,,,,,
13852,Seychelles,1.326726016,,,,81000.0
13853,Seychelles,1.1632,,,,82000.0
13854,Seychelles,1.239867008,,,,84000.0
13855,Seychelles,1.325858048,,,,86000.0
13856,Seychelles,1.328082944,,,,87000.0
13857,Seychelles,1.470083968,,,,89000.0
13858,Seychelles,1.707650048,,,,90000.0
13859,Seychelles,2.035104,,,,90000.0
13860,Seychelles,1.586531968,,,,90000.0
13861,Seychelles,2.102529024,,,,91000.0
13862,Seychelles,1.74328,,,,91000.0
13863,Seychelles,1.917505024,,,,92000.0
13864,Seychelles,1.972979968,,,,93000.0
13865,Seychelles,2.009371008,,,,93000.0
13866,Seychelles,2.08288,,,,94000.0
13867,Seychelles,2.206528,,,,95000.0
13868,Seychelles,2.311608064,,,,96000.0
13869,Seychelles,,,,,96000.0
13870,Seychelles,,,,,97000.0
13871,Seychelles,,,,,98000.0
13892,Sierra Leone,3.801381888,,,,4585000.0
13893,Sierra Leone,4.33005312,,,,4754000.0
13894,Sierra Leone,5.054372864,,,,4966000.0
13895,Sierra Leone,5.126967808,,,,5201000.0
13896,Sierra Leone,5.062199808,,,,5434000.0
13897,Sierra Leone,5.070516224,,,,5646000.0
13898,Sierra Leone,5.193803776,,,,5829000.0
13899,Sierra Leone,5.517996032,,,,5990000.0
13900,Sierra Leone,5.942209024,,,,6134000.0
13901,Sierra Leone,6.430395904,,,,6273000.0
13902,Sierra Leone,6.83553792,,,,6416000.0
13903,Sierra Leone,7.933356032,,,,6563000.0
13904,Sierra Leone,8.684338176,,,,6713000.0
13905,Sierra Leone,9.452292096,,,,6864000.0
13906,Sierra Leone,7.616543744,,,,7017000.0
13907,Sierra Leone,6.073007104,,,,7172000.0
13908,Sierra Leone,6.44033024,,,,7329000.0
13909,Sierra Leone,,,,,7488000.0
13910,Sierra Leone,,,,,7650000.0
13911,Sierra Leone,,,,,7813000.0
13947,Singapore,160.0,99.846,0.154,0.0,4029000.0
13948,Singapore,148.0,99.74,0.26,0.0,4077000.0
13949,Singapore,165.0,99.737,0.263,0.0,4104000.0
13950,Singapore,153.0,99.711,0.289,0.0,4129000.0
13951,Singapore,184.0,99.752,0.248,0.0,4177000.0
13952,Singapore,223.0,99.766,0.234,0.0,4266000.0
13953,Singapore,270.0,99.79,0.21,0.0,4402000.0
13954,Singapore,295.0,99.798,0.202,0.0,4579000.0
13955,Singapore,249.0,99.801,0.199,0.0,4776000.0
13956,Singapore,258.0,99.813,0.187,0.0,4967000.0
13957,Singapore,318.0,99.807,0.193,0.0,5131000.0
13958,Singapore,324.0,99.809,0.191,0.0,5264000.0
13959,Singapore,331.0,99.801,0.199,0.0,5369000.0
13960,Singapore,337.0,99.784,0.216,0.0,5454000.0
13961,Singapore,374.0,99.777,0.223,0.0,5526000.0
13962,Singapore,381.0,99.766,0.234,0.0,5592000.0
13963,Singapore,388.0,99.768,0.232,0.0,5654000.0
13964,Singapore,,99.775,0.225,0.0,5708000.0
13965,Singapore,,99.777,0.223,0.0,5758000.0
13966,Singapore,,99.761,0.239,0.0,5804000.0
13967,Singapore,,,,,
14003,Slovakia,73.95393536,72.908,5.923,21.169,5399000.0
14004,Slovakia,78.901338112,72.344,6.299,21.204,5400000.0
14005,Slovakia,81.210720256,71.423,6.624,21.94,5400000.0
14006,Slovakia,80.610951168,73.388,4.242,22.36,5400000.0
14007,Slovakia,81.812226048,73.11,5.134,21.751,5399000.0
14008,Slovakia,90.199744512,73.111,5.49,21.348,5399000.0
14009,Slovakia,97.686151168,71.62,5.812,22.35,5399000.0
14010,Slovakia,110.0,73.179,6.316,20.159,5399000.0
14011,Slovakia,117.0,72.689,5.815,21.09,5399000.0
14012,Slovakia,116.0,73.221,6.848,19.406,5401000.0
14013,Slovakia,121.0,73.249,7.441,18.748,5404000.0
14014,Slovakia,121.0,71.989,6.461,20.493,5409000.0
14015,Slovakia,124.0,70.679,7.403,21.326,5415000.0
14016,Slovakia,128.0,70.045,8.343,20.987,5422000.0
14017,Slovakia,134.0,67.994,9.031,22.08,5429000.0
14018,Slovakia,139.0,69.023,8.756,21.249,5436000.0
14019,Slovakia,144.0,69.499,9.07,20.518,5442000.0
14020,Slovakia,,70.889,8.527,19.688,5448000.0
14021,Slovakia,,71.867,7.656,19.573,5453000.0
14022,Slovakia,,69.798,8.344,21.004,5457000.0
14023,Slovakia,,,,,
14034,Slovenia,42.722009088,68.993,13.97,17.037,1988000.0
14035,Slovenia,43.36232448,68.977,13.15,17.873,1987000.0
14036,Slovenia,45.058019328,69.659,11.586,18.755,1987000.0
14037,Slovenia,45.062782976,71.545,10.574,17.882,1988000.0
14038,Slovenia,47.041609728,68.854,13.572,17.574,1990000.0
14039,Slovenia,48.663568384,69.791,11.409,18.799,1995000.0
14040,Slovenia,49.665998848,70.877,11.609,17.454,2002000.0
14041,Slovenia,51.871690752,71.322,10.59,17.897,2012000.0
14042,Slovenia,55.1433216,69.468,12.307,17.913,2023000.0
14043,Slovenia,52.803108864,66.82,15.111,17.656,2034000.0
14044,Slovenia,52.372058112,67.629,14.499,17.261,2043000.0
14045,Slovenia,53.204185088,67.991,12.109,19.397,2051000.0
14046,Slovenia,53.345099776,67.765,13.832,17.662,2058000.0
14047,Slovenia,53.505286144,65.666,16.427,17.041,2063000.0
14048,Slovenia,56.434409472,58.804,20.668,19.911,2067000.0
14049,Slovenia,57.726312448,65.182,14.953,19.392,2071000.0
14050,Slovenia,59.161378816,65.296,16.165,18.261,2074000.0
14051,Slovenia,,65.923,13.975,19.73,2076000.0
14052,Slovenia,,65.21,16.046,17.682,2078000.0
14053,Slovenia,,64.312,15.738,18.516,2079000.0
14054,Slovenia,,,,,
14075,Solomon Islands,,,,,413000.0
14076,Solomon Islands,,,,,424000.0
14077,Solomon Islands,,,,,435000.0
14078,Solomon Islands,,,,,447000.0
14079,Solomon Islands,,,,,459000.0
14080,Solomon Islands,,,,,470000.0
14081,Solomon Islands,,,,,481000.0
14082,Solomon Islands,,,,,492000.0
14083,Solomon Islands,,,,,503000.0
14084,Solomon Islands,,,,,515000.0
14085,Solomon Islands,,,,,528000.0
14086,Solomon Islands,,,,,542000.0
14087,Solomon Islands,,,,,556000.0
14088,Solomon Islands,,,,,571000.0
14089,Solomon Islands,,,,,587000.0
14090,Solomon Islands,,,,,603000.0
14091,Solomon Islands,,,,,619000.0
14092,Solomon Islands,,,,,636000.0
14093,Solomon Islands,,,,,653000.0
14094,Solomon Islands,,,,,670000.0
14115,Somalia,,,,,8872000.0
14116,Somalia,,,,,9187000.0
14117,Somalia,,,,,9501000.0
14118,Somalia,,,,,9815000.0
14119,Somalia,,,,,10130000.0
14120,Somalia,,,,,10447000.0
14121,Somalia,,,,,10764000.0
14122,Somalia,,,,,11080000.0
14123,Somalia,,,,,11397000.0
14124,Somalia,,,,,11718000.0
14125,Somalia,,,,,12044000.0
14126,Somalia,,,,,12376000.0
14127,Somalia,,,,,12715000.0
14128,Somalia,,,,,13064000.0
14129,Somalia,,,,,13424000.0
14130,Somalia,,,,,13797000.0
14131,Somalia,,,,,14186000.0
14132,Somalia,,,,,14589000.0
14133,Somalia,,,,,15008000.0
14134,Somalia,,,,,15443000.0
14411,South Korea,1080.0,86.146,0.504,13.351,47379000.0
14412,South Korea,1110.0,86.364,0.29,13.346,47706000.0
14413,South Korea,1200.0,86.15,0.388,13.462,48000000.0
14414,South Korea,1250.0,85.336,0.556,14.108,48261000.0
14415,South Korea,1320.0,85.626,0.498,13.876,48493000.0
14416,South Korea,1400.0,84.573,0.423,15.005,48701000.0
14417,South Korea,1450.0,84.709,0.421,14.87,48880000.0
14418,South Korea,1520.0,85.76,0.476,13.765,49035000.0
14419,South Korea,1490.0,85.315,0.505,14.18,49182000.0
14420,South Korea,1490.0,85.66,0.604,13.736,49347000.0
14421,South Korea,1600.0,86.515,0.732,12.753,49546000.0
14422,South Korea,1610.0,86.575,0.802,12.623,49786000.0
14423,South Korea,1630.0,87.133,0.789,12.078,50061000.0
14424,South Korea,1680.0,87.992,0.933,11.075,50346000.0
14425,South Korea,1750.0,86.725,0.962,12.313,50608000.0
14426,South Korea,1800.0,86.196,1.163,12.641,50823000.0
14427,South Korea,1850.0,86.535,1.406,12.059,50983000.0
14428,South Korea,,87.47,1.733,10.797,51096000.0
14429,South Korea,,88.309,2.173,9.518,51172000.0
14430,South Korea,,86.94,2.54,10.52,51225000.0
14431,South Korea,,,,,
14433,South Sudan,,,,,6199000.0
14434,South Sudan,,,,,6448000.0
14435,South Sudan,,,,,6688000.0
14436,South Sudan,,,,,6936000.0
14437,South Sudan,,,,,7213000.0
14438,South Sudan,,,,,7536000.0
14439,South Sudan,,,,,7907000.0
14440,South Sudan,,,,,8315000.0
14441,South Sudan,,,,,8737000.0
14442,South Sudan,,,,,9142000.0
14443,South Sudan,,,,,9508000.0
14444,South Sudan,,,,,9831000.0
14445,South Sudan,,,,,10114000.0
14446,South Sudan,,,,,10355000.0
14447,South Sudan,,,,,10555000.0
14448,South Sudan,,,,,10716000.0
14449,South Sudan,,,,,10833000.0
14450,South Sudan,,,,,10911000.0
14451,South Sudan,,,,,10976000.0
14452,South Sudan,,,,,11062000.0
14553,Spain,1090.0,82.007,6.608,11.385,40825000.0
14554,Spain,1130.0,80.274,8.649,11.077,41319000.0
14555,Spain,1190.0,83.187,6.056,10.757,41920000.0
14556,Spain,1180.0,80.917,9.166,9.917,42596000.0
14557,Spain,1230.0,82.373,7.889,9.738,43308000.0
14558,Spain,1300.0,84.858,6.464,8.678,44019000.0
14559,Spain,1420.0,83.305,7.809,8.886,44729000.0
14560,Spain,1530.0,83.584,8.481,7.935,45429000.0
14561,Spain,1560.0,82.005,9.309,8.685,46069000.0
14562,Spain,1550.0,79.754,11.893,8.354,46584000.0
14563,Spain,1520.0,74.72,15.818,9.461,46931000.0
14564,Spain,1500.0,76.414,14.607,8.98,47084000.0
14565,Spain,1490.0,75.446,14.999,9.555,47063000.0
14566,Spain,1490.0,71.949,18.791,9.26,46931000.0
14567,Spain,1520.0,71.551,18.971,9.479,46778000.0
14568,Spain,1570.0,74.208,16.493,9.298,46672000.0
14569,Spain,1480.0,73.087,17.545,9.368,46634000.0
14570,Spain,,76.13,14.757,9.113,46647000.0
14571,Spain,,74.124,17.3,8.575,46693000.0
14572,Spain,,73.927,16.968,9.105,46737000.0
14573,Spain,,,,,
14609,Sri Lanka,86.564175872,82.06,17.94,0.0,18778000.0
14610,Sri Lanka,85.882822656,82.299,17.701,0.0,18912000.0
14611,Sri Lanka,90.85861888,85.091,14.909,0.0,19062000.0
14612,Sri Lanka,98.23604736,82.483,17.517,0.0,19224000.0
14613,Sri Lanka,102.0,83.882,16.118,0.0,19387000.0
14614,Sri Lanka,106.0,83.743,16.257,0.0,19545000.0
14615,Sri Lanka,117.0,80.066,19.934,0.0,19696000.0
14616,Sri Lanka,128.0,83.418,16.582,0.0,19842000.0
14617,Sri Lanka,138.0,81.52,18.48,0.0,19984000.0
14618,Sri Lanka,153.0,83.19,16.81,0.0,20124000.0
14619,Sri Lanka,171.0,77.202,22.798,0.0,20262000.0
14620,Sri Lanka,196.0,82.27,17.73,0.0,20398000.0
14621,Sri Lanka,211.0,87.091,12.909,0.0,20533000.0
14622,Sri Lanka,218.0,73.878,26.122,0.0,20663000.0
14623,Sri Lanka,231.0,80.366,19.634,0.0,20789000.0
14624,Sri Lanka,242.0,79.873,20.127,0.0,20908000.0
14625,Sri Lanka,252.0,86.18,13.82,0.0,21021000.0
14626,Sri Lanka,,87.089,12.911,0.0,21128000.0
14627,Sri Lanka,,81.546,18.454,0.0,21229000.0
14628,Sri Lanka,,85.948,14.052,0.0,21324000.0
14649,Sudan,59.498708992,,,,27275000.0
14650,Sudan,57.386381312,,,,27971000.0
14651,Sudan,60.166295552,,,,28705000.0
14652,Sudan,65.087254528,,,,29461000.0
14653,Sudan,69.422637056,,,,30214000.0
14654,Sudan,81.089241088,,,,30950000.0
14655,Sudan,99.844743168,,,,31662000.0
14656,Sudan,110.0,,,,32361000.0
14657,Sudan,120.0,,,,33061000.0
14658,Sudan,126.0,,,,33784000.0
14659,Sudan,139.0,,,,34545000.0
14660,Sudan,152.0,,,,35350000.0
14661,Sudan,122.0,,,,36194000.0
14662,Sudan,147.0,,,,37073000.0
14663,Sudan,159.0,,,,37978000.0
14664,Sudan,166.0,,,,38903000.0
14665,Sudan,170.0,,,,39847000.0
14666,Sudan,,,,,40813000.0
14667,Sudan,,,,,41802000.0
14668,Sudan,,,,,42813000.0
14769,Suriname,,,,,471000.0
14770,Suriname,,,,,477000.0
14771,Suriname,,,,,482000.0
14772,Suriname,,,,,488000.0
14773,Suriname,,,,,494000.0
14774,Suriname,,,,,499000.0
14775,Suriname,,,,,505000.0
14776,Suriname,,,,,511000.0
14777,Suriname,,,,,517000.0
14778,Suriname,,,,,523000.0
14779,Suriname,,,,,529000.0
14780,Suriname,,,,,535000.0
14781,Suriname,,,,,541000.0
14782,Suriname,,,,,547000.0
14783,Suriname,,,,,553000.0
14784,Suriname,,,,,559000.0
14785,Suriname,,,,,565000.0
14786,Suriname,,,,,571000.0
14787,Suriname,,,,,576000.0
14788,Suriname,,,,,581000.0
14889,Sweden,323.0,37.09,37.238,25.672,8882000.0
14890,Sweden,317.0,35.575,34.536,29.889,8898000.0
14891,Sweden,323.0,38.836,31.248,29.916,8921000.0
14892,Sweden,330.0,42.683,26.686,30.631,8951000.0
14893,Sweden,346.0,38.489,28.857,32.654,8991000.0
14894,Sweden,343.0,37.071,33.319,29.61,9039000.0
14895,Sweden,361.0,40.274,30.893,28.832,9096000.0
14896,Sweden,387.0,38.649,33.067,28.284,9163000.0
14897,Sweden,390.0,37.37,35.349,27.281,9236000.0
14898,Sweden,375.0,38.424,37.396,24.18,9313000.0
14899,Sweden,394.0,38.279,36.628,25.093,9390000.0
14900,Sweden,398.0,35.401,38.149,26.45,9467000.0
14901,Sweden,405.0,32.146,41.573,26.281,9543000.0
14902,Sweden,406.0,33.911,37.21,28.878,9618000.0
14903,Sweden,409.0,32.924,38.918,28.158,9692000.0
14904,Sweden,426.0,31.568,44.85,23.582,9765000.0
14905,Sweden,440.0,33.048,40.276,26.675,9836000.0
14906,Sweden,,31.761,41.486,26.753,9905000.0
14907,Sweden,,31.368,40.322,28.309,9972000.0
14908,Sweden,,31.112,42.237,26.651,10036000.0
14909,Sweden,,,,,
14945,Switzerland,313.0,50.079,29.419,20.502,7144000.0
14946,Switzerland,312.0,49.98,30.675,19.346,7179000.0
14947,Switzerland,319.0,51.093,27.961,20.946,7220000.0
14948,Switzerland,318.0,50.979,27.787,21.234,7268000.0
14949,Switzerland,329.0,51.764,27.245,20.991,7324000.0
14950,Switzerland,345.0,55.004,26.188,18.808,7387000.0
14951,Switzerland,369.0,53.701,24.897,21.402,7458000.0
14952,Switzerland,404.0,49.886,28.47,21.644,7537000.0
14953,Switzerland,427.0,51.339,28.006,20.64,7623000.0
14954,Switzerland,427.0,51.733,27.691,20.558,7714000.0
14955,Switzerland,433.0,51.104,28.61,20.259,7809000.0
14956,Switzerland,473.0,51.279,27.187,21.503,7907000.0
14957,Switzerland,495.0,50.164,30.508,19.295,8008000.0
14958,Switzerland,505.0,51.229,29.648,19.089,8109000.0
14959,Switzerland,514.0,47.912,30.909,21.104,8206000.0
14960,Switzerland,518.0,50.088,31.757,17.975,8297000.0
14961,Switzerland,525.0,51.437,30.863,17.394,8380000.0
14962,Switzerland,,52.322,30.572,16.623,8456000.0
14963,Switzerland,,49.498,30.526,19.365,8526000.0
14964,Switzerland,,50.524,30.642,18.165,8591000.0
14965,Switzerland,,,,,
14998,Syria,80.787963904,,,,16411000.0
14999,Syria,83.203260416,,,,16767000.0
15000,Syria,87.528259584,,,,17085000.0
15001,Syria,85.187903488,,,,17415000.0
15002,Syria,90.491551744,,,,17828000.0
15003,Syria,95.494029312,,,,18361000.0
15004,Syria,92.664569856,,,,19059000.0
15005,Syria,101.0,,,,19878000.0
15006,Syria,107.0,,,,20664000.0
15007,Syria,106.0,,,,21206000.0
15008,Syria,118.0,,,,21363000.0
15009,Syria,122.0,,,,21082000.0
15010,Syria,102.0,,,,20439000.0
15011,Syria,91.728150528,,,,19578000.0
15012,Syria,76.28967936,,,,18711000.0
15013,Syria,64.842809344,,,,17997000.0
15014,Syria,65.946779648,,,,17466000.0
15015,Syria,,,,,17096000.0
15016,Syria,,,,,16945000.0
15017,Syria,,,,,17070000.0
15118,Taiwan,703.0,88.193,1.504,10.304,21967000.0
15119,Taiwan,682.0,89.186,1.667,9.147,22109000.0
15120,Taiwan,710.0,89.162,1.112,9.726,22262000.0
15121,Taiwan,729.0,89.794,1.131,9.075,22420000.0
15122,Taiwan,767.0,90.15,1.123,8.727,22570000.0
15123,Taiwan,812.0,90.026,1.288,8.686,22706000.0
15124,Taiwan,833.0,90.252,1.315,8.434,22824000.0
15125,Taiwan,858.0,90.46,1.36,8.18,22927000.0
15126,Taiwan,815.0,89.929,1.422,8.649,23019000.0
15127,Taiwan,800.0,89.764,1.345,8.891,23105000.0
15128,Taiwan,866.0,90.192,1.425,8.382,23188000.0
15129,Taiwan,886.0,89.981,1.497,8.522,23269000.0
15130,Taiwan,889.0,90.049,1.827,8.124,23347000.0
15131,Taiwan,914.0,90.047,1.808,8.145,23422000.0
15132,Taiwan,964.0,90.372,1.574,8.054,23492000.0
15133,Taiwan,971.0,91.353,1.682,6.965,23557000.0
15134,Taiwan,985.0,92.024,2.064,5.912,23618000.0
15135,Taiwan,,93.867,1.982,4.151,23675000.0
15136,Taiwan,,93.008,1.969,5.023,23726000.0
15137,Taiwan,,91.5,2.51,5.99,23774000.0
15138,Taiwan,,,,,
15147,Tajikistan,7.929517056,,,,6216000.0
15148,Tajikistan,8.817549312,,,,6319000.0
15149,Tajikistan,9.432823808,,,,6427000.0
15150,Tajikistan,11.413445632,,,,6542000.0
15151,Tajikistan,13.141919744,,,,6662000.0
15152,Tajikistan,14.064096256,,,,6789000.0
15153,Tajikistan,15.846207488,,,,6923000.0
15154,Tajikistan,16.692284416,,,,7063000.0
15155,Tajikistan,19.895148544,,,,7210000.0
15156,Tajikistan,19.06330624,,,,7365000.0
15157,Tajikistan,21.659891712,,,,7527000.0
15158,Tajikistan,23.727597568,,,,7698000.0
15159,Tajikistan,24.950816768,,,,7875000.0
15160,Tajikistan,26.079270912,,,,8060000.0
15161,Tajikistan,25.972525056,,,,8253000.0
15162,Tajikistan,27.562715136,,,,8454000.0
15163,Tajikistan,29.52152064,,,,8664000.0
15164,Tajikistan,,,,,8880000.0
15165,Tajikistan,,,,,9101000.0
15166,Tajikistan,,,,,9321000.0
15167,Tajikistan,,,,,
15268,Tanzania,38.363516928,,,,33499000.0
15269,Tanzania,41.775509504,,,,34386000.0
15270,Tanzania,45.905854464,,,,35335000.0
15271,Tanzania,49.084981248,,,,36338000.0
15272,Tanzania,51.79400192,,,,37380000.0
15273,Tanzania,58.526511104,,,,38450000.0
15274,Tanzania,64.394928128,,,,39549000.0
15275,Tanzania,72.266522624,,,,40681000.0
15276,Tanzania,77.897162752,,,,41854000.0
15277,Tanzania,80.690651136,,,,43074000.0
15278,Tanzania,90.128039936,,,,44347000.0
15279,Tanzania,103.0,,,,45674000.0
15280,Tanzania,104.0,,,,47053000.0
15281,Tanzania,108.0,,,,48483000.0
15282,Tanzania,118.0,,,,49961000.0
15283,Tanzania,126.0,,,,51483000.0
15284,Tanzania,134.0,,,,53049000.0
15285,Tanzania,,,,,54660000.0
15286,Tanzania,,,,,56313000.0
15287,Tanzania,,,,,58005000.0
15388,Thailand,428.0,97.599,2.401,0.0,62953000.0
15389,Thailand,444.0,97.604,2.396,0.0,63539000.0
15390,Thailand,477.0,97.413,2.587,0.0,64069000.0
15391,Thailand,526.0,97.533,2.467,0.0,64550000.0
15392,Thailand,567.0,97.895,2.105,0.0,64995000.0
15393,Thailand,614.0,97.997,2.003,0.0,65416000.0
15394,Thailand,656.0,97.379,2.621,0.0,65813000.0
15395,Thailand,702.0,97.316,2.684,0.0,66182000.0
15396,Thailand,741.0,97.309,2.691,0.0,66531000.0
15397,Thailand,730.0,97.221,2.779,0.0,66867000.0
15398,Thailand,826.0,97.483,2.517,0.0,67195000.0
15399,Thailand,878.0,96.878,3.122,0.0,67518000.0
15400,Thailand,957.0,96.591,3.409,0.0,67836000.0
15401,Thailand,923.0,96.605,3.395,0.0,68145000.0
15402,Thailand,906.0,96.207,3.793,0.0,68439000.0
15403,Thailand,932.0,96.281,3.719,0.0,68715000.0
15404,Thailand,962.0,95.963,4.037,0.0,68971000.0
15405,Thailand,,95.321,4.679,0.0,69210000.0
15406,Thailand,,94.412,5.588,0.0,69428000.0
15407,Thailand,,93.815,6.185,0.0,69626000.0
15408,Thailand,,,,,
15409,Timor,,,,,947000.0
15410,Timor,,,,,972000.0
15411,Timor,,,,,995000.0
15412,Timor,,,,,1016000.0
15413,Timor,,,,,1036000.0
15414,Timor,,,,,1055000.0
15415,Timor,,,,,1074000.0
15416,Timor,,,,,1094000.0
15417,Timor,,,,,1113000.0
15418,Timor,,,,,1133000.0
15419,Timor,,,,,1153000.0
15420,Timor,,,,,1174000.0
15421,Timor,,,,,1196000.0
15422,Timor,,,,,1219000.0
15443,Togo,5.79072,,,,4924000.0
15444,Togo,5.80768512,,,,5063000.0
15445,Togo,6.196371968,,,,5197000.0
15446,Togo,5.983775232,,,,5331000.0
15447,Togo,6.213892096,,,,5468000.0
15448,Togo,6.4065152,,,,5612000.0
15449,Togo,6.656775168,,,,5763000.0
15450,Togo,6.797250048,,,,5920000.0
15451,Togo,6.960180224,,,,6083000.0
15452,Togo,7.621949952,,,,6251000.0
15453,Togo,8.115184128,,,,6422000.0
15454,Togo,8.309243904,,,,6596000.0
15455,Togo,8.631640064,,,,6774000.0
15456,Togo,10.201604096,,,,6955000.0
15457,Togo,10.60749312,,,,7138000.0
15458,Togo,11.192064,,,,7323000.0
15459,Togo,11.751855104,,,,7510000.0
15460,Togo,,,,,7698000.0
15461,Togo,,,,,7889000.0
15462,Togo,,,,,8082000.0
15483,Tonga,,,,,98000.0
15484,Tonga,,,,,98000.0
15485,Tonga,,,,,99000.0
15486,Tonga,,,,,100000.0
15487,Tonga,,,,,100000.0
15488,Tonga,,,,,101000.0
15489,Tonga,,,,,102000.0
15490,Tonga,,,,,103000.0
15491,Tonga,,,,,103000.0
15492,Tonga,,,,,104000.0
15493,Tonga,,,,,104000.0
15494,Tonga,,,,,104000.0
15495,Tonga,,,,,103000.0
15496,Tonga,,,,,102000.0
15497,Tonga,,,,,101000.0
15498,Tonga,,,,,101000.0
15499,Tonga,,,,,101000.0
15500,Tonga,,,,,102000.0
15501,Tonga,,,,,103000.0
15502,Tonga,,,,,104000.0
15538,Trinidad and Tobago,15.86784768,99.953,0.047,0.0,1267000.0
15539,Trinidad and Tobago,14.61579776,99.936,0.064,0.0,1272000.0
15540,Trinidad and Tobago,15.464105984,99.947,0.053,0.0,1277000.0
15541,Trinidad and Tobago,19.989989376,99.976,0.024,0.0,1284000.0
15542,Trinidad and Tobago,22.23137792,99.96,0.04,0.0,1290000.0
15543,Trinidad and Tobago,27.012368384,99.964,0.036,0.0,1296000.0
15544,Trinidad and Tobago,31.257219072,99.964,0.036,0.0,1303000.0
15545,Trinidad and Tobago,34.498105344,99.974,0.026,0.0,1308000.0
15546,Trinidad and Tobago,40.615612416,99.972,0.028,0.0,1314000.0
15547,Trinidad and Tobago,28.179300352,99.973,0.027,0.0,1321000.0
15548,Trinidad and Tobago,31.569321984,99.996,0.004,0.0,1328000.0
15549,Trinidad and Tobago,36.497113088,99.995,0.005,0.0,1336000.0
15550,Trinidad and Tobago,37.210324992,99.995,0.005,0.0,1345000.0
15551,Trinidad and Tobago,38.178349056,99.996,0.004,0.0,1354000.0
15552,Trinidad and Tobago,37.983166464,99.995,0.005,0.0,1362000.0
15553,Trinidad and Tobago,37.750022144,99.994,0.006,0.0,1370000.0
15554,Trinidad and Tobago,35.816759296,99.993,0.007,0.0,1378000.0
15555,Trinidad and Tobago,,99.994,0.006,0.0,1384000.0
15556,Trinidad and Tobago,,99.994,0.006,0.0,1390000.0
15557,Trinidad and Tobago,,99.994,0.006,0.0,1395000.0
15658,Tunisia,80.289718272,,,,9708000.0
15659,Tunisia,81.50749184,,,,9794000.0
15660,Tunisia,80.294477824,,,,9871000.0
15661,Tunisia,81.963597824,,,,9945000.0
15662,Tunisia,83.80563456,,,,10022000.0
15663,Tunisia,86.715809792,,,,10107000.0
15664,Tunisia,92.226568192,,,,10201000.0
15665,Tunisia,98.348253184,,,,10305000.0
15666,Tunisia,104.0,,,,10414000.0
15667,Tunisia,107.0,,,,10526000.0
15668,Tunisia,113.0,,,,10635000.0
15669,Tunisia,111.0,,,,10742000.0
15670,Tunisia,115.0,,,,10847000.0
15671,Tunisia,114.0,,,,10953000.0
15672,Tunisia,116.0,,,,11063000.0
15673,Tunisia,117.0,,,,11180000.0
15674,Tunisia,118.0,,,,11304000.0
15675,Tunisia,,,,,11433000.0
15676,Tunisia,,,,,11565000.0
15677,Tunisia,,,,,11695000.0
15678,Tunisia,,,,,
15779,Turkey,803.0,89.927,10.073,0.0,63240000.0
15780,Turkey,758.0,91.4,8.6,0.0,64192000.0
15781,Turkey,765.0,89.089,10.911,0.0,65145000.0
15782,Turkey,732.0,89.284,10.716,0.0,66089000.0
15783,Turkey,825.0,87.032,12.968,0.0,67011000.0
