,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,energy_per_capita
9300,Maldives,,,,,11458.52
9301,Maldives,,,,,11588.75
9302,Maldives,,,,,12305.129
9303,Maldives,,,,,12702.929
9304,Maldives,,,,,12384.417
9305,Maldives,,,,,12891.133
9306,Maldives,,,,,15706.097
9307,Maldives,,,,,15805.75
9308,Maldives,,,,,20249.263
9309,Maldives,,,,,14535.106
9310,Maldives,,,,,14105.764
9311,Maldives,,,,,
9312,Maldives,,,,,
9313,Maldives,,,,,
9334,Mali,9.765090304,,,,399.723
9335,Mali,11.500147712,,,,391.96
9336,Mali,11.494418432,,,,386.155
9337,Mali,12.020191232,,,,376.046
9338,Mali,12.708559872,,,,378.852
9339,Mali,13.582685184,,,,419.364
9340,Mali,14.892894208,,,,468.947
9341,Mali,16.007304192,,,,522.896
9342,Mali,17.907955712,,,,605.509
9343,Mali,19.762229248,,,,811.947
9344,Mali,21.704421376,,,,797.054
9345,Mali,21.012000768,,,,843.766
9346,Mali,20.308795392,,,,870.469
9347,Mali,21.323548672,,,,874.985
9348,Mali,22.955268096,,,,866.956
9349,Mali,24.329658368,,,,900.068
9350,Mali,25.631920128,,,,937.768
9351,Mali,,,,,
9352,Mali,,,,,
9353,Mali,,,,,
9374,Malta,9.422896128,,,,47029.539
9375,Malta,8.356619776,,,,51548.354
9376,Malta,8.672818176,,,,49917.939
9377,Malta,8.824807424,,,,57724.377
9378,Malta,8.38804224,,,,60295.262
9379,Malta,8.74158592,,,,51185.818
9380,Malta,9.019247616,,,,52181.59
9381,Malta,9.49984256,,,,56565.37
9382,Malta,9.540683776,,,,58440.272
9383,Malta,10.187004928,,,,61822.525
9384,Malta,10.302401536,,,,73471.258
9385,Malta,10.001948672,,,,69208.38
9386,Malta,10.128,,,,65399.684
9387,Malta,10.31218176,,,,61519.378
9388,Malta,10.750430208,,,,62420.999
9389,Malta,11.53441792,,,,64895.951
9390,Malta,12.121667584,,,,74465.286
9391,Malta,,,,,
9392,Malta,,,,,
9393,Malta,,,,,
9394,Malta,,,,,
9415,Martinique,,,,,24333.383
9416,Martinique,,,,,24233.514
9417,Martinique,,,,,24965.526
9418,Martinique,,,,,24483.994
9419,Martinique,,,,,24505.36
9420,Martinique,,,,,23984.886
9421,Martinique,,,,,23820.113
9422,Martinique,,,,,24740.739
9423,Martinique,,,,,24863.328
9424,Martinique,,,,,24886.126
9425,Martinique,,,,,24993.967
9426,Martinique,,,,,26252.616
9427,Martinique,,,,,26930.052
9428,Martinique,,,,,27354.186
9429,Martinique,,,,,28595.319
9430,Martinique,,,,,28599.561
9431,Martinique,,,,,28376.165
9432,Martinique,,,,,
9433,Martinique,,,,,
9434,Martinique,,,,,
9455,Mauritania,4.864444928,,,,1917.923
9456,Mauritania,4.972908032,,,,1948.0
9457,Mauritania,5.411392,,,,2034.392
9458,Mauritania,6.218496,,,,2046.33
9459,Mauritania,6.529712128,,,,2144.385
9460,Mauritania,7.515023872,,,,2154.736
9461,Mauritania,8.462281216,,,,2040.955
9462,Mauritania,8.439211008,,,,2257.955
9463,Mauritania,8.233225216,,,,2698.925
9464,Mauritania,7.966433792,,,,2602.379
9465,Mauritania,9.15988992,,,,2508.44
9466,Mauritania,10.187327488,,,,2621.158
9467,Mauritania,10.396104704,,,,2818.337
9468,Mauritania,10.083653632,,,,2472.111
9469,Mauritania,11.806569472,,,,2878.686
9470,Mauritania,11.952831488,,,,2836.773
9471,Mauritania,12.159839232,,,,2725.641
9472,Mauritania,,,,,
9473,Mauritania,,,,,
9474,Mauritania,,,,,
9495,Mauritius,17.434200064,,,,13487.524
9496,Mauritius,17.021184,,,,13642.442
9497,Mauritius,17.094880256,,,,13332.903
9498,Mauritius,16.891314176,,,,13548.063
9499,Mauritius,16.85376,,,,13895.959
9500,Mauritius,16.211206144,,,,14828.943
9501,Mauritius,17.310195712,,,,15419.387
9502,Mauritius,19.135696896,,,,15929.781
9503,Mauritius,19.303647232,,,,16327.415
9504,Mauritius,19.882739712,,,,15697.437
9505,Mauritius,20.518957056,,,,16857.906
9506,Mauritius,21.49383168,,,,17248.379
9507,Mauritius,22.071529472,,,,17390.906
9508,Mauritius,22.45284864,,,,17603.08
9509,Mauritius,23.633235968,,,,18117.277
9510,Mauritius,24.467060736,,,,18550.336
9511,Mauritius,25.41249536,,,,19921.093
9512,Mauritius,,,,,
9513,Mauritius,,,,,
9514,Mauritius,,,,,
9615,Mexico,1120.0,91.865,6.732,1.403,16462.887
9616,Mexico,1130.0,92.547,5.956,1.497,16034.801
9617,Mexico,1140.0,93.223,5.168,1.609,16330.42
9618,Mexico,1170.0,93.872,4.419,1.709,16243.761
9619,Mexico,1260.0,93.557,5.033,1.41,16883.984
9620,Mexico,1360.0,93.259,5.193,1.548,17715.447
9621,Mexico,1450.0,93.206,5.295,1.499,18011.859
9622,Mexico,1520.0,93.638,4.941,1.421,17838.423
9623,Mexico,1570.0,92.354,6.344,1.302,17942.795
9624,Mexico,1480.0,93.906,4.698,1.397,17539.323
9625,Mexico,1590.0,93.296,5.949,0.755,17794.833
9626,Mexico,1720.0,93.2,5.571,1.229,18391.381
9627,Mexico,1740.0,93.78,5.164,1.055,18251.57
9628,Mexico,1770.0,93.815,4.779,1.405,18089.592
9629,Mexico,1810.0,92.487,6.361,1.152,17765.011
9630,Mexico,1860.0,92.926,5.702,1.371,17525.65
9631,Mexico,1880.0,93.012,5.759,1.229,17534.79
9632,Mexico,,92.797,5.963,1.241,17576.573
9633,Mexico,,91.967,6.474,1.559,17243.103
9634,Mexico,,91.482,7.219,1.299,16810.783
9635,Mexico,,,,,
9819,Moldova,7.562399232,,,,7594.302
9820,Moldova,7.859367936,,,,7428.628
9821,Moldova,8.643231744,,,,8112.326
9822,Moldova,9.611712512,,,,8787.237
9823,Moldova,10.048551936,,,,8140.905
9824,Moldova,11.168256,,,,8904.373
9825,Moldova,12.20376576,,,,9420.031
9826,Moldova,12.622106624,,,,8245.235
9827,Moldova,13.41298688,,,,8587.308
9828,Moldova,13.515583488,,,,8062.999
9829,Moldova,15.67081984,,,,7992.919
9830,Moldova,18.154211328,,,,7950.775
9831,Moldova,18.142212096,,,,10904.403
9832,Moldova,19.110815744,,,,10567.608
9833,Moldova,19.922399232,,,,10280.992
9834,Moldova,19.842347008,,,,9413.235
9835,Moldova,20.63647744,,,,9391.908
9836,Moldova,,,,,
9837,Moldova,,,,,
9838,Moldova,,,,,
9939,Mongolia,6.7357568,,,,13805.292
9940,Mongolia,7.53420288,,,,13664.239
9941,Mongolia,8.300105216,,,,14456.578
9942,Mongolia,9.092790272,,,,13891.338
9943,Mongolia,10.779912192,,,,14096.989
9944,Mongolia,12.86168576,,,,14251.814
9945,Mongolia,15.202941952,,,,15458.23
9946,Mongolia,17.53961472,,,,16283.844
9947,Mongolia,19.005868032,,,,16182.504
9948,Mongolia,18.427742208,,,,16329.769
9949,Mongolia,20.83632128,,,,17136.116
9950,Mongolia,26.811267072,,,,17912.662
9951,Mongolia,30.912770048,,,,19494.899
9952,Mongolia,32.288256,,,,19919.671
9953,Mongolia,32.586354688,,,,19074.777
9954,Mongolia,33.339027456,,,,18821.358
9955,Mongolia,33.659254784,,,,19272.834
9956,Mongolia,,,,,
9957,Mongolia,,,,,
9958,Mongolia,,,,,
9959,Mongolia,,,,,
9960,Montenegro,5.257224192,,,,
9961,Montenegro,5.621417984,,,,
9962,Montenegro,5.482080256,,,,
9963,Montenegro,5.629890048,,,,
9964,Montenegro,5.916175872,,,,
9965,Montenegro,6.256749056,,,,
9966,Montenegro,8.11369984,,,,22033.862
9967,Montenegro,9.354359808,,,,18880.794
9968,Montenegro,10.20661248,,,,22711.052
9969,Montenegro,9.606912,,,,20032.368
9970,Montenegro,9.695511552,,,,26932.859
9971,Montenegro,10.424513536,,,,19711.638
9972,Montenegro,10.320813056,,,,19746.164
9973,Montenegro,10.681120768,,,,23969.58
9974,Montenegro,10.986949632,,,,20447.199
9975,Montenegro,11.476486144,,,,20044.236
9976,Montenegro,11.767379968,,,,19890.785
9977,Montenegro,,,,,
9978,Montenegro,,,,,
9979,Montenegro,,,,,
10000,Montserrat,,,,,23283.381
10001,Montserrat,,,,,23283.381
10002,Montserrat,,,,,41950.07
10003,Montserrat,,,,,33560.056
10004,Montserrat,,,,,33560.056
10005,Montserrat,,,,,33560.056
10006,Montserrat,,,,,33560.056
10007,Montserrat,,,,,37304.367
10008,Montserrat,,,,,47893.263
10009,Montserrat,,,,,40495.809
10010,Montserrat,,,,,54109.652
10011,Montserrat,,,,,37404.804
10012,Montserrat,,,,,36287.917
10013,Montserrat,,,,,45723.492
10014,Montserrat,,,,,42696.023
10015,Montserrat,,,,,48283.041
10016,Montserrat,,,,,47619.586
10017,Montserrat,,,,,
10018,Montserrat,,,,,
10019,Montserrat,,,,,
10120,Morocco,133.0,98.149,1.851,0.0,4074.575
10121,Morocco,135.0,97.674,2.326,0.0,4350.593
10122,Morocco,134.0,97.813,2.187,0.0,4409.376
10123,Morocco,139.0,96.557,3.443,0.0,4369.333
10124,Morocco,138.0,96.73,3.27,0.0,4921.561
10125,Morocco,137.0,98.042,1.958,0.0,5282.52
10126,Morocco,151.0,98.102,1.898,0.0,5328.944
10127,Morocco,163.0,98.071,1.929,0.0,5217.657
10128,Morocco,185.0,98.214,1.786,0.0,5691.192
10129,Morocco,199.0,95.559,4.441,0.0,5475.095
10130,Morocco,215.0,94.447,5.553,0.0,5991.063
10131,Morocco,238.0,96.568,3.432,0.0,6213.307
10132,Morocco,244.0,97.068,2.932,0.0,6234.444
10133,Morocco,251.0,95.182,4.818,0.0,6304.272
10134,Morocco,249.0,95.798,4.202,0.0,6308.411
10135,Morocco,260.0,94.914,5.086,0.0,6328.655
10136,Morocco,264.0,94.718,5.282,0.0,6312.383
10137,Morocco,,95.01,4.99,0.0,6526.613
10138,Morocco,,93.285,6.715,0.0,6661.278
10139,Morocco,,92.914,7.086,0.0,7227.94
10240,Mozambique,10.63529984,,,,1945.969
10241,Mozambique,11.516837888,,,,2252.233
10242,Mozambique,14.08128,,,,2276.23
10243,Mozambique,15.496326144,,,,2041.225
10244,Mozambique,16.16175616,,,,2031.479
10245,Mozambique,17.53472,,,,2224.017
10246,Mozambique,18.381838336,,,,2389.45
10247,Mozambique,19.302912,,,,2612.589
10248,Mozambique,20.3634176,,,,2374.847
10249,Mozambique,20.7784448,,,,2566.869
10250,Mozambique,21.11772672,,,,2452.63
10251,Mozambique,20.700575744,,,,2665.185
10252,Mozambique,21.8083328,,,,2744.315
10253,Mozambique,26.364755968,,,,2796.325
10254,Mozambique,29.544933376,,,,3041.725
10255,Mozambique,31.50997504,,,,3169.034
10256,Mozambique,32.568367104,,,,3497.846
10257,Mozambique,,,,,
10258,Mozambique,,,,,
10259,Mozambique,,,,,
10360,Myanmar,65.653415936,,,,1069.606
10361,Myanmar,68.594200576,,,,981.267
10362,Myanmar,68.128731136,,,,1100.173
10363,Myanmar,78.57954816,,,,1255.539
10364,Myanmar,84.990066688,,,,1272.681
10365,Myanmar,99.614457856,,,,1627.612
10366,Myanmar,112.0,,,,1540.092
10367,Myanmar,125.0,,,,1637.336
10368,Myanmar,139.0,,,,1491.713
10369,Myanmar,144.0,,,,1369.028
10370,Myanmar,175.0,,,,1380.698
10371,Myanmar,203.0,,,,1511.933
10372,Myanmar,240.0,,,,1777.518
10373,Myanmar,267.0,,,,1999.303
10374,Myanmar,297.0,,,,2326.593
10375,Myanmar,319.0,,,,2603.32
10376,Myanmar,339.0,,,,2843.076
10377,Myanmar,,,,,
10378,Myanmar,,,,,
10379,Myanmar,,,,,
10390,Namibia,9.77311232,,,,6648.216
10391,Namibia,10.151799808,,,,7486.193
10392,Namibia,10.565805056,,,,6854.899
10393,Namibia,10.619352064,,,,7129.113
10394,Namibia,11.540941824,,,,7260.22
10395,Namibia,12.607352832,,,,7516.227
10396,Namibia,13.91402496,,,,7260.915
10397,Namibia,14.416287744,,,,7328.955
10398,Namibia,15.927875584,,,,7604.779
10399,Namibia,15.740582912,,,,7633.284
10400,Namibia,16.241519616,,,,7620.351
10401,Namibia,18.161442816,,,,7860.361
10402,Namibia,20.64806912,,,,8106.874
10403,Namibia,21.81101568,,,,7936.662
10404,Namibia,26.872559616,,,,8388.816
10405,Namibia,28.29779968,,,,8674.72
10406,Namibia,28.601075712,,,,8577.086
10407,Namibia,,,,,
10408,Namibia,,,,,
10409,Namibia,,,,,
10430,Nauru,,,,,45818.561
10431,Nauru,,,,,41528.247
10432,Nauru,,,,,38981.136
10433,Nauru,,,,,34946.543
10434,Nauru,,,,,32797.365
10435,Nauru,,,,,32139.718
10436,Nauru,,,,,23401.094
10437,Nauru,,,,,22791.141
10438,Nauru,,,,,23181.127
10439,Nauru,,,,,22532.57
10440,Nauru,,,,,23750.951
10441,Nauru,,,,,21398.642
10442,Nauru,,,,,23206.176
10443,Nauru,,,,,26306.39
10444,Nauru,,,,,27601.535
10445,Nauru,,,,,28609.684
10446,Nauru,,,,,29983.823
10447,Nauru,,,,,
10448,Nauru,,,,,
10449,Nauru,,,,,
10550,Nepal,32.69390336,,,,601.597
10551,Nepal,31.291969536,,,,625.955
10552,Nepal,31.239350272,,,,648.4
10553,Nepal,34.355130368,,,,678.172
10554,Nepal,33.360314368,,,,663.44
10555,Nepal,34.170015744,,,,679.271
10556,Nepal,36.008890368,,,,660.292
10557,Nepal,38.495072256,,,,630.604
10558,Nepal,42.740711424,,,,710.617
10559,Nepal,48.572407808,,,,801.943
10560,Nepal,53.914607616,,,,849.062
10561,Nepal,59.280310272,,,,897.919
10562,Nepal,65.186848768,,,,948.769
10563,Nepal,67.614973952,,,,996.539
10564,Nepal,72.787582976,,,,1083.285
10565,Nepal,74.763542528,,,,961.595
10566,Nepal,75.081924608,,,,1720.801
10567,Nepal,,,,,
10568,Nepal,,,,,
10569,Nepal,,,,,
10670,Netherlands,636.0,98.091,0.827,1.083,63140.547
10671,Netherlands,642.0,98.074,0.876,1.05,65184.944
10672,Netherlands,650.0,97.928,1.045,1.028,64825.115
10673,Netherlands,638.0,97.931,1.028,1.041,64897.233
10674,Netherlands,651.0,97.722,1.326,0.952,66713.38
10675,Netherlands,694.0,97.22,1.811,0.97,67757.136
10676,Netherlands,729.0,97.117,2.029,0.854,66070.332
10677,Netherlands,778.0,96.812,2.178,1.01,66915.166
10678,Netherlands,781.0,96.388,2.603,1.009,65829.55
10679,Netherlands,749.0,95.908,3.055,1.037,64649.683
10680,Netherlands,738.0,96.28,2.811,0.91,68190.147
10681,Netherlands,744.0,95.726,3.288,0.986,65052.642
10682,Netherlands,761.0,95.599,3.444,0.957,62720.376
10683,Netherlands,817.0,95.845,3.43,0.724,60660.94
10684,Netherlands,805.0,95.375,3.546,1.079,57127.701
10685,Netherlands,821.0,95.008,3.936,1.056,57672.171
10686,Netherlands,839.0,94.964,4.034,1.002,58544.933
10687,Netherlands,,94.205,4.928,0.867,57622.291
10688,Netherlands,,93.573,5.535,0.892,57413.458
10689,Netherlands,,92.467,6.54,0.993,57046.584
10690,Netherlands,,,,,
10711,Netherlands Antilles,,,,,
10712,Netherlands Antilles,,,,,
10713,Netherlands Antilles,,,,,
10714,Netherlands Antilles,,,,,
10715,Netherlands Antilles,,,,,
10716,Netherlands Antilles,,,,,
10717,Netherlands Antilles,,,,,
10718,Netherlands Antilles,,,,,
10719,Netherlands Antilles,,,,,
10720,Netherlands Antilles,,,,,
10721,Netherlands Antilles,,,,,
10722,Netherlands Antilles,,,,,
10723,Netherlands Antilles,,,,,
10724,Netherlands Antilles,,,,,
10725,Netherlands Antilles,,,,,
10726,Netherlands Antilles,,,,,
10727,Netherlands Antilles,,,,,
10728,Netherlands Antilles,,,,,
10729,Netherlands Antilles,,,,,
10730,Netherlands Antilles,,,,,
10751,New Caledonia,,,,,45981.349
10752,New Caledonia,,,,,43160.745
10753,New Caledonia,,,,,45948.066
10754,New Caledonia,,,,,48885.975
10755,New Caledonia,,,,,46634.068
10756,New Caledonia,,,,,50551.938
10757,New Caledonia,,,,,48966.879
10758,New Caledonia,,,,,51892.796
10759,New Caledonia,,,,,51245.744
10760,New Caledonia,,,,,50760.993
10761,New Caledonia,,,,,58441.113
10762,New Caledonia,,,,,60611.775
10763,New Caledonia,,,,,59843.885
10764,New Caledonia,,,,,62414.44
10765,New Caledonia,,,,,69264.614
10766,New Caledonia,,,,,71450.188
10767,New Caledonia,,,,,77854.039
10768,New Caledonia,,,,,
10769,New Caledonia,,,,,
10770,New Caledonia,,,,,
10806,New Zealand,98.350137344,65.409,34.591,0.0,58338.667
10807,New Zealand,101.0,68.969,31.031,0.0,57177.998
10808,New Zealand,105.0,66.542,33.458,0.0,58323.529
10809,New Zealand,107.0,67.363,32.637,0.0,55784.04
10810,New Zealand,108.0,63.972,36.028,0.0,56749.15
10811,New Zealand,110.0,66.908,33.092,0.0,54197.493
10812,New Zealand,112.0,66.789,33.211,0.0,53997.912
10813,New Zealand,121.0,66.258,33.737,0.0,53300.273
10814,New Zealand,122.0,67.154,32.834,0.0,52881.352
10815,New Zealand,127.0,63.803,36.182,0.0,52189.596
10816,New Zealand,133.0,62.916,37.067,0.0,52773.918
10817,New Zealand,138.0,62.187,37.784,0.0,52376.782
10818,New Zealand,138.0,64.857,35.116,0.0,52098.469
10819,New Zealand,144.0,64.849,35.134,0.0,51675.785
10820,New Zealand,148.0,64.204,35.779,0.0,53559.134
10821,New Zealand,153.0,63.779,36.209,0.0,53523.525
10822,New Zealand,159.0,62.798,37.19,0.0,53336.116
10823,New Zealand,,64.446,35.542,0.0,53534.502
10824,New Zealand,,63.316,36.672,0.0,52598.183
10825,New Zealand,,64.587,35.4,0.0,53224.651
10826,New Zealand,,,,,
10847,Nicaragua,13.25498368,,,,3184.774
10848,Nicaragua,13.825984512,,,,3346.432
10849,Nicaragua,14.166267904,,,,3363.045
10850,Nicaragua,14.867095552,,,,3522.555
10851,Nicaragua,15.739982848,,,,3618.791
10852,Nicaragua,17.065079808,,,,3621.888
10853,Nicaragua,17.786216448,,,,3589.936
10854,Nicaragua,19.192991744,,,,3686.209
10855,Nicaragua,20.283103232,,,,3683.634
10856,Nicaragua,20.667930624,,,,3644.344
10857,Nicaragua,21.934055424,,,,3722.443
10858,Nicaragua,23.734874112,,,,3861.395
10859,Nicaragua,24.177887232,,,,3856.455
10860,Nicaragua,25.03742464,,,,4041.769
10861,Nicaragua,26.4608768,,,,4234.379
10862,Nicaragua,27.761692672,,,,4522.92
10863,Nicaragua,29.071224832,,,,4629.056
10864,Nicaragua,,,,,
10865,Nicaragua,,,,,
10866,Nicaragua,,,,,
10967,Niger,7.190411776,,,,274.99
10968,Niger,7.874376192,,,,257.949
10969,Niger,8.302315008,,,,266.312
10970,Niger,8.92064768,,,,281.997
10971,Niger,8.600471552,,,,295.375
10972,Niger,9.017536512,,,,263.744
10973,Niger,9.588882432,,,,251.496
10974,Niger,9.844835328,,,,259.322
10975,Niger,10.672463872,,,,280.01
10976,Niger,11.246819328,,,,317.897
10977,Niger,13.083209728,,,,385.358
10978,Niger,12.65216512,,,,368.836
10979,Niger,13.840254976,,,,485.975
10980,Niger,14.546306048,,,,534.733
10981,Niger,15.6292864,,,,479.246
10982,Niger,16.184285184,,,,469.278
10983,Niger,16.921362432,,,,472.511
10984,Niger,,,,,
10985,Niger,,,,,
10986,Niger,,,,,
11087,Nigeria,329.0,,,,1830.895
11088,Nigeria,340.0,,,,2019.907
11089,Nigeria,378.0,,,,2057.695
11090,Nigeria,401.0,,,,2115.586
11091,Nigeria,430.0,,,,2140.216
11092,Nigeria,448.0,,,,2281.777
11093,Nigeria,476.0,,,,1983.439
11094,Nigeria,614.0,,,,1772.239
11095,Nigeria,642.0,,,,2077.018
11096,Nigeria,711.0,,,,1269.271
11097,Nigeria,815.0,,,,1542.004
11098,Nigeria,844.0,,,,2136.217
11099,Nigeria,905.0,,,,2104.126
11100,Nigeria,928.0,,,,2136.411
11101,Nigeria,979.0,,,,2350.437
11102,Nigeria,1010.0,,,,2342.667
11103,Nigeria,990.0,,,,2725.678
11104,Nigeria,,,,,
11105,Nigeria,,,,,
11106,Nigeria,,,,,
11107,Nigeria,,,,,
11128,Niue,,,,,14197.218
11129,Niue,,,,,14563.883
11130,Niue,,,,,14050.552
11131,Niue,,,,,13185.228
11132,Niue,,,,,13155.897
11133,Niue,,,,,13610.56
11134,Niue,,,,,13463.894
11135,Niue,,,,,12437.232
11136,Niue,,,,,19662.562
11137,Niue,,,,,12935.898
11138,Niue,,,,,12055.902
11139,Niue,,,,,13009.231
11140,Niue,,,,,12965.229
11141,Niue,,,,,14197.218
11142,Niue,,,,,14669.186
11143,Niue,,,,,16075.126
11144,Niue,,,,,14999.042
11145,Niue,,,,,
11146,Niue,,,,,
11147,Niue,,,,,
11368,North Korea,37.002838016,,,,11397.875
11369,North Korea,38.394568704,,,,10999.374
11370,North Korea,38.870867968,,,,10665.096
11371,North Korea,39.567679488,,,,10538.387
11372,North Korea,40.380440576,,,,10932.15
11373,North Korea,41.903652864,,,,10677.531
11374,North Korea,41.468178432,,,,10069.053
11375,North Korea,40.978313216,,,,9224.003
11376,North Korea,42.257608704,,,,9879.928
11377,North Korea,41.874620416,,,,8302.666
11378,North Korea,41.670438912,,,,7916.703
11379,North Korea,42.017124352,,,,5996.969
11380,North Korea,42.563559424,,,,6138.95
11381,North Korea,43.012800512,,,,4813.184
11382,North Korea,43.466149888,,,,5126.548
11383,North Korea,42.970759168,,,,3945.92
11384,North Korea,,,,,4520.939
11385,North Korea,,,,,
11386,North Korea,,,,,
11387,North Korea,,,,,
11398,North Macedonia,16.48874496,89.392,10.608,0.0,15055.559
11399,North Macedonia,16.442976256,94.025,5.975,0.0,14152.292
11400,North Macedonia,15.96797952,92.647,7.353,0.0,13776.284
11401,North Macedonia,15.636939776,88.204,11.796,0.0,15457.443
11402,North Macedonia,16.150679552,87.19,12.81,0.0,15225.219
11403,North Macedonia,17.840580608,87.57,12.43,0.0,15673.761
11404,North Macedonia,18.750242816,86.556,13.444,0.0,15901.51
11405,North Macedonia,20.14263296,91.788,8.212,0.0,15819.644
11406,North Macedonia,22.155749376,92.934,7.02,0.0,15282.089
11407,North Macedonia,23.594805248,89.197,10.732,0.0,15004.935
11408,North Macedonia,24.08699904,81.053,18.931,0.0,16166.964
11409,North Macedonia,23.513716736,88.918,11.072,0.0,16200.692
11410,North Macedonia,24.45933568,91.373,8.618,0.0,15041.899
11411,North Macedonia,25.922627584,86.306,13.659,0.0,14383.441
11412,North Macedonia,27.42611968,88.142,11.845,0.0,13355.293
11413,North Macedonia,28.476256256,82.376,17.611,0.0,14017.299
11414,North Macedonia,29.1627008,82.809,17.188,0.0,14529.675
11415,North Macedonia,,88.897,11.098,0.0,14022.744
11416,North Macedonia,,83.176,16.821,0.0,13942.511
11417,North Macedonia,,89.289,10.707,0.0,14919.496
11438,Northern Mariana Islands,,,,,0.0
11439,Northern Mariana Islands,,,,,0.0
11440,Northern Mariana Islands,,,,,0.0
11441,Northern Mariana Islands,,,,,0.0
11442,Northern Mariana Islands,,,,,0.0
11443,Northern Mariana Islands,,,,,0.0
11444,Northern Mariana Islands,,,,,0.0
11445,Northern Mariana Islands,,,,,0.0
11446,Northern Mariana Islands,,,,,0.0
11447,Northern Mariana Islands,,,,,0.0
11448,Northern Mariana Islands,,,,,0.0
11449,Northern Mariana Islands,,,,,0.0
11450,Northern Mariana Islands,,,,,0.0
11451,Northern Mariana Islands,,,,,0.0
11452,Northern Mariana Islands,,,,,0.0
11453,Northern Mariana Islands,,,,,0.0
11454,Northern Mariana Islands,,,,,0.0
11555,Norway,245.0,28.872,71.128,0.0,123356.72
11556,Norway,245.0,33.806,66.194,0.0,111306.045
11557,Norway,244.0,32.04,67.96,0.0,115080.117
11558,Norway,255.0,37.647,62.353,0.0,101378.312
11559,Norway,276.0,37.218,62.782,0.0,102595.126
11560,Norway,328.0,31.606,68.394,0.0,115926.929
11561,Norway,348.0,34.637,65.359,0.0,105370.294
11562,Norway,352.0,32.053,67.886,0.0,111888.058
11563,Norway,391.0,31.27,68.561,0.0,113272.157
11564,Norway,339.0,33.344,66.438,0.0,103478.749
11565,Norway,355.0,35.978,63.742,0.0,98771.881
11566,Norway,399.0,34.952,64.769,0.0,98589.015
11567,Norway,411.0,31.238,68.452,0.0,107783.802
11568,Norway,406.0,33.664,66.036,0.0,99572.271
11569,Norway,390.0,32.14,67.58,0.0,101010.521
11570,Norway,396.0,32.328,67.356,0.0,101181.008
11571,Norway,400.0,30.778,68.478,0.0,101263.059
11572,Norway,,30.933,67.931,0.0,100801.799
11573,Norway,,31.878,67.264,0.0,99093.421
11574,Norway,,32.93,66.18,0.0,91240.272
11575,Norway,,,,,
11793,Oman,41.063723008,100.0,0.0,0.0,50496.891
11794,Oman,44.382195712,100.0,0.0,0.0,55113.658
11795,Oman,46.21236224,100.0,0.0,0.0,58949.086
11796,Oman,53.275885568,100.0,0.0,0.0,59756.953
11797,Oman,66.722304,100.0,0.0,0.0,54146.679
11798,Oman,73.114116096,100.0,0.0,0.0,63451.439
11799,Oman,97.56688384,100.0,0.0,0.0,67441.436
11800,Oman,109.0,100.0,0.0,0.0,65316.124
11801,Oman,131.0,100.0,0.0,0.0,74075.833
11802,Oman,112.0,100.0,0.0,0.0,70987.832
11803,Oman,125.0,100.0,0.0,0.0,78880.424
11804,Oman,140.0,100.0,0.0,0.0,80606.8
11805,Oman,154.0,100.0,0.0,0.0,81442.269
11806,Oman,160.0,99.999,0.001,0.0,84552.107
11807,Oman,156.0,99.999,0.001,0.0,78699.333
11808,Oman,163.0,99.997,0.003,0.0,78464.9
11809,Oman,168.0,99.997,0.003,0.0,75031.772
11810,Oman,,99.998,0.002,0.0,79943.989
11811,Oman,,99.998,0.002,0.0,85503.513
11812,Oman,,99.998,0.002,0.0,84532.482
12298,Pakistan,383.0,88.759,10.694,0.547,3373.289
12299,Pakistan,389.0,88.066,10.763,1.172,3366.211
12300,Pakistan,409.0,87.486,11.495,1.019,3409.92
12301,Pakistan,428.0,86.471,12.593,0.936,3622.94
12302,Pakistan,464.0,86.977,11.965,1.059,3941.457
12303,Pakistan,516.0,86.046,12.889,1.065,3996.833
12304,Pakistan,567.0,87.035,11.963,1.002,4120.859
12305,Pakistan,602.0,87.437,11.707,0.857,4283.397
12306,Pakistan,647.0,89.383,9.979,0.638,4213.413
12307,Pakistan,683.0,88.793,10.296,0.911,4173.606
12308,Pakistan,735.0,88.528,10.571,0.901,4099.672
12309,Pakistan,807.0,87.812,10.798,1.39,4008.38
12310,Pakistan,838.0,94.919,4.061,1.02,3661.881
12311,Pakistan,872.0,81.687,16.054,2.259,4185.638
12312,Pakistan,923.0,87.558,11.003,1.439,3944.827
12313,Pakistan,971.0,87.877,10.744,1.379,4070.761
12314,Pakistan,1020.0,87.825,10.64,1.535,4347.326
12315,Pakistan,,88.656,9.241,2.103,4503.049
12316,Pakistan,,88.662,8.817,2.521,4551.648
12317,Pakistan,,86.979,10.638,2.383,4566.901
12318,Pakistan,,,,,
12322,Palestine,11.838749696,,,,1087.01
12323,Palestine,10.496685056,,,,1735.101
12324,Palestine,9.216515072,,,,1461.301
12325,Palestine,10.664354816,,,,1585.784
12326,Palestine,12.032027648,,,,2631.797
12327,Palestine,13.171185664,,,,3249.927
12328,Palestine,12.81595904,,,,2648.242
12329,Palestine,13.693920256,,,,2659.351
12330,Palestine,14.78500864,,,,2274.682
12331,Palestine,15.997046784,,,,2268.523
12332,Palestine,17.253312512,,,,2168.719
12333,Palestine,19.437410304,,,,2357.382
12334,Palestine,20.587167744,,,,2239.759
12335,Palestine,20.543225856,,,,2438.646
12336,Palestine,18.634184704,,,,2612.597
