,country,gdp,low_carbon_share_energy,population,energy_per_capita
2496,Bulgaria,71.572488192,26.127,7931000.0,28354.462
2497,Bulgaria,75.092246528,28.127,7866000.0,27780.369
2498,Bulgaria,76.743450624,24.585,7804000.0,28837.518
2499,Bulgaria,80.431669248,24.808,7745000.0,28154.825
2500,Bulgaria,84.49732608,26.245,7687000.0,30659.726
2501,Bulgaria,92.283183104,26.299,7631000.0,31634.214
2502,Bulgaria,103.0,19.951,7577000.0,30862.095
2503,Bulgaria,110.0,21.487,7524000.0,30577.501
2504,Bulgaria,110.0,24.655,7474000.0,27013.459
2505,Bulgaria,111.0,26.125,7425000.0,28276.951
2506,Bulgaria,111.0,23.494,7379000.0,30268.183
2507,Bulgaria,115.0,25.621,7334000.0,28939.917
2508,Bulgaria,116.0,27.522,7290000.0,26922.036
2509,Bulgaria,120.0,28.336,7246000.0,28824.115
2510,Bulgaria,124.0,27.48,7200000.0,30872.252
2511,Bulgaria,128.0,27.344,7152000.0,29425.26
2512,Bulgaria,,25.195,7102000.0,30285.743
2513,Bulgaria,,29.446,7052000.0,30430.953
2514,Bulgaria,,28.972,7000000.0,29649.22
2515,Bulgaria,,,,
2536,Burkina Faso,15.70173952,,11608000.0,366.104
2537,Burkina Faso,15.831284736,,11945000.0,390.261
2538,Burkina Faso,16.14655488,,12293000.0,394.095
2539,Burkina Faso,16.501095424,,12655000.0,427.653
2540,Burkina Faso,16.914889728,,13031000.0,371.614
2541,Burkina Faso,18.061295616,,13422000.0,381.494
2542,Burkina Faso,18.991456256,,13829000.0,364.186
2543,Burkina Faso,19.073333248,,14252000.0,505.834
2544,Burkina Faso,19.768174592,,14690000.0,535.961
2545,Burkina Faso,19.918690304,,15141000.0,487.627
2546,Burkina Faso,21.569376256,,15605000.0,501.887
2547,Burkina Faso,22.513344512,,16082000.0,551.321
2548,Burkina Faso,25.687924736,,16571000.0,635.392
2549,Burkina Faso,25.864476672,,17073000.0,744.355
2550,Burkina Faso,27.786244096,,17586000.0,673.389
2551,Burkina Faso,28.909164544,,18111000.0,793.781
2552,Burkina Faso,30.459793408,,18646000.0,763.064
2553,Burkina Faso,,,19193000.0,
2554,Burkina Faso,,,19751000.0,
2555,Burkina Faso,,,20321000.0,
2656,Burundi,6.460791808,,6379000.0,252.454
2657,Burundi,6.630525952,,6526000.0,207.371
2658,Burundi,6.88407296,,6704000.0,191.103
2659,Burundi,7.318333952,,6909000.0,147.097
2660,Burundi,7.744900096,,7132000.0,164.659
2661,Burundi,7.835734016,,7365000.0,135.96
2662,Burundi,7.517952,,7608000.0,153.929
2663,Burundi,7.192247808,,7862000.0,238.536
2664,Burundi,7.210179072,,8126000.0,148.653
2665,Burundi,6.835193856,,8398000.0,143.813
2666,Burundi,6.776903168,,8676000.0,160.796
2667,Burundi,6.77441792,,8958000.0,172.235
2668,Burundi,7.097544192,,9246000.0,156.702
2669,Burundi,7.676542976,,9540000.0,171.082
2670,Burundi,8.098484224,,9844000.0,144.034
2671,Burundi,7.766466048,,10160000.0,148.508
2672,Burundi,7.680507904,,10488000.0,162.382
2673,Burundi,,,10827000.0,
2674,Burundi,,,11175000.0,
2675,Burundi,,,11531000.0,
2751,Cambodia,15.88176896,,12155000.0,737.381
2752,Cambodia,17.062276096,,12405000.0,765.346
2753,Cambodia,18.23432704,,12638000.0,749.401
2754,Cambodia,19.66861312,,12856000.0,800.22
2755,Cambodia,20.924801024,,13066000.0,812.099
2756,Cambodia,24.951465984,,13273000.0,906.202
2757,Cambodia,26.783873024,,13478000.0,964.481
2758,Cambodia,30.065944576,,13680000.0,1112.287
2759,Cambodia,33.262047232,,13884000.0,1083.78
2760,Cambodia,32.224854016,,14094000.0,1298.69
2761,Cambodia,33.478596608,,14312000.0,1435.516
2762,Cambodia,36.606337024,,14541000.0,1435.646
2763,Cambodia,39.422988288,,14780000.0,1576.311
2764,Cambodia,44.624257024,,15026000.0,1675.818
2765,Cambodia,45.967020032,,15275000.0,2010.762
2766,Cambodia,49.188130816,,15521000.0,2465.25
2767,Cambodia,52.640825344,,15766000.0,2933.223
2768,Cambodia,,,16009000.0,
2769,Cambodia,,,16250000.0,
2770,Cambodia,,,16487000.0,
2871,Cameroon,35.329376256,,15514000.0,1504.314
2872,Cameroon,36.148596736,,15929000.0,1451.71
2873,Cameroon,37.470752768,,16358000.0,1404.438
2874,Cameroon,39.493361664,,16801000.0,1466.82
2875,Cameroon,40.66070528,,17259000.0,1494.105
2876,Cameroon,42.509447168,,17733000.0,1404.528
2877,Cameroon,44.672548864,,18224000.0,1653.157
2878,Cameroon,45.79694592,,18730000.0,1609.391
2879,Cameroon,47.176802304,,19253000.0,1590.5
2880,Cameroon,47.888769024,,19790000.0,1665.619
2881,Cameroon,50.016722944,,20341000.0,1851.813
2882,Cameroon,52.887764992,,20906000.0,1900.16
2883,Cameroon,55.90536192,,21485000.0,1704.347
2884,Cameroon,57.928609792,,22077000.0,1518.103
2885,Cameroon,61.295681536,,22682000.0,1923.506
2886,Cameroon,64.840175616,,23298000.0,1997.335
2887,Cameroon,67.72047872,,23927000.0,2003.014
2888,Cameroon,,,24566000.0,
2889,Cameroon,,,25216000.0,
2890,Cameroon,,,25876000.0,
2991,Canada,1150.0,34.216,30588000.0,116316.445
2992,Canada,1150.0,33.207,30880000.0,112417.736
2993,Canada,1170.0,33.314,31178000.0,114768.639
2994,Canada,1210.0,31.885,31488000.0,114141.391
2995,Canada,1260.0,32.671,31815000.0,114307.537
2996,Canada,1330.0,33.977,32164000.0,114226.697
2997,Canada,1360.0,34.161,32537000.0,111460.326
2998,Canada,1400.0,33.594,32931000.0,114003.105
2999,Canada,1460.0,34.437,33338000.0,112169.432
3000,Canada,1320.0,35.408,33746000.0,104834.38
3001,Canada,1390.0,33.518,34148000.0,105801.799
3002,Canada,1460.0,33.98,34539000.0,109418.617
3003,Canada,1450.0,34.737,34922000.0,107131.488
3004,Canada,1480.0,34.929,35297000.0,109245.998
3005,Canada,1530.0,34.091,35664000.0,109291.465
3006,Canada,1540.0,34.581,36027000.0,107894.862
3007,Canada,1570.0,35.084,36383000.0,106404.161
3008,Canada,,35.073,36732000.0,106699.981
3009,Canada,,33.807,37075000.0,107511.393
3010,Canada,,33.94,37411000.0,105539.881
3011,Canada,,,,
3032,Cape Verde,1.563480064,,428000.0,3192.537
3033,Cape Verde,1.635491968,,436000.0,3489.02
3034,Cape Verde,1.727207936,,443000.0,3732.649
3035,Cape Verde,1.850484992,,450000.0,3652.751
3036,Cape Verde,2.01914304,,457000.0,3933.447
3037,Cape Verde,2.032365056,,463000.0,6056.065
3038,Cape Verde,2.165818112,,469000.0,6352.896
3039,Cape Verde,2.505816064,,475000.0,6991.066
3040,Cape Verde,2.730831872,,481000.0,6996.919
3041,Cape Verde,2.838665984,,487000.0,6546.138
3042,Cape Verde,3.01175296,,493000.0,6923.293
3043,Cape Verde,3.248219904,,499000.0,8140.228
3044,Cape Verde,3.327923968,,505000.0,7214.336
3045,Cape Verde,2.98687488,,512000.0,6986.554
3046,Cape Verde,3.424267008,,518000.0,7429.631
3047,Cape Verde,3.471468032,,525000.0,7018.656
3048,Cape Verde,3.601136128,,531000.0,6922.608
3069,Cayman Islands,,,42000.0,49633.359
3070,Cayman Islands,,,44000.0,47975.767
3071,Cayman Islands,,,45000.0,48626.824
3072,Cayman Islands,,,47000.0,47159.197
3073,Cayman Islands,,,48000.0,43646.397
3074,Cayman Islands,,,49000.0,44014.559
3075,Cayman Islands,,,51000.0,42891.976
3076,Cayman Islands,,,52000.0,50276.275
3077,Cayman Islands,,,54000.0,49717.02
3078,Cayman Islands,,,55000.0,45295.534
3079,Cayman Islands,,,57000.0,43908.945
3080,Cayman Islands,,,58000.0,45429.633
3081,Cayman Islands,,,59000.0,41260.666
3082,Cayman Islands,,,60000.0,40050.888
3083,Cayman Islands,,,61000.0,40058.658
3084,Cayman Islands,,,62000.0,41696.157
3085,Cayman Islands,,,63000.0,42140.925
3086,Cayman Islands,,,63000.0,
3087,Cayman Islands,,,64000.0,
3088,Cayman Islands,,,65000.0,
3109,Central African Republic,3.625779968,,3640000.0,438.063
3110,Central African Republic,3.697248,,3722000.0,441.675
3111,Central African Republic,3.702816,,3802000.0,432.382
3112,Central African Republic,3.540600064,,3881000.0,404.548
3113,Central African Republic,3.649938944,,3960000.0,424.449
3114,Central African Republic,3.769632,,4038000.0,430.075
3115,Central African Republic,3.86618112,,4118000.0,442.321
3116,Central African Republic,4.030528,,4198000.0,438.358
3117,Central African Republic,4.084080128,,4273000.0,436.759
3118,Central African Republic,4.025957888,,4338000.0,429.556
3119,Central African Republic,4.195770112,,4387000.0,435.671
3120,Central African Republic,4.499550208,,4419000.0,455.878
3121,Central African Republic,4.677725184,,4436000.0,471.26
3122,Central African Republic,3.002027008,,4448000.0,470.607
3123,Central African Republic,3.108741888,,4464000.0,474.251
3124,Central African Republic,3.262159872,,4493000.0,471.399
3125,Central African Republic,3.408833024,,4538000.0,479.422
3126,Central African Republic,,,4596000.0,
3127,Central African Republic,,,4666000.0,
3128,Central African Republic,,,4745000.0,
3204,Chad,7.855626752,,8356000.0,123.617
3205,Chad,8.759708672,,8678000.0,114.246
3206,Chad,9.507372032,,9019000.0,108.514
3207,Chad,10.862531584,,9374000.0,103.203
3208,Chad,14.520408064,,9735000.0,104.699
3209,Chad,15.671467008,,10097000.0,108.647
3210,Chad,14.965599232,,10457000.0,106.491
3211,Chad,15.74839808,,10818000.0,103.88
3212,Chad,16.228155392,,11184000.0,101.125
3213,Chad,14.915076096,,11560000.0,103.349
3214,Chad,18.597851136,,11952000.0,108.399
3215,Chad,17.870698496,,12361000.0,110.278
3216,Chad,19.822655488,,12785000.0,106.912
3217,Chad,21.91589376,,13220000.0,104.291
3218,Chad,26.04218368,,13664000.0,100.902
3219,Chad,27.763197952,,14111000.0,98.984
3220,Chad,25.979584512,,14562000.0,98.334
3221,Chad,,,15017000.0,
3222,Chad,,,15478000.0,
3223,Chad,,,15947000.0,
3324,Chile,167.0,18.527,15342000.0,19990.595
3325,Chile,167.0,20.889,15516000.0,19899.201
3326,Chile,168.0,21.43,15684000.0,20374.826
3327,Chile,177.0,20.841,15850000.0,20045.612
3328,Chile,194.0,18.651,16015000.0,20848.696
3329,Chile,215.0,21.221,16183000.0,21439.446
3330,Chile,253.0,21.394,16355000.0,22652.492
3331,Chile,271.0,17.573,16530000.0,22898.752
3332,Chile,264.0,19.625,16708000.0,22455.155
3333,Chile,269.0,20.457,16886000.0,21758.989
3334,Chile,309.0,18.015,17063000.0,21627.539
3335,Chile,340.0,16.253,17234000.0,23279.862
3336,Chile,361.0,16.677,17400000.0,23570.77
3337,Chile,367.0,16.909,17572000.0,23571.504
3338,Chile,376.0,18.754,17759000.0,22875.258
3339,Chile,385.0,19.894,17969000.0,23114.865
3340,Chile,391.0,18.129,18209000.0,23931.914
3341,Chile,,20.678,18470000.0,23759.387
3342,Chile,,22.214,18729000.0,24630.23
3343,Chile,,22.851,18952000.0,24269.273
3344,Chile,,,,
3445,China,5120.0,5.707,1290551040.0,9137.612
3446,China,5580.0,6.607,1299129984.0,9588.043
3447,China,6110.0,6.4,1307352064.0,10378.197
3448,China,6570.0,5.712,1315303936.0,12011.433
3449,China,7220.0,6.003,1323085056.0,13971.087
3450,China,8230.0,5.899,1330776064.0,15780.637
3451,China,9050.0,5.869,1338408960.0,17201.311
3452,China,9820.0,6.029,1345993984.0,18591.773
3453,China,10200.0,7.522,1353569024.0,19176.678
3454,China,11100.0,7.178,1361169024.0,19901.852
3455,China,12600.0,7.813,1368811008.0,21162.747
3456,China,13700.0,7.359,1376498048.0,22710.792
3457,China,14300.0,8.773,1384205952.0,23488.285
3458,China,15000.0,9.234,1391883008.0,24222.732
3459,China,15900.0,10.602,1399453952.0,24652.082
3460,China,16400.0,11.433,1406848000.0,24755.298
3461,China,16900.0,12.454,1414049024.0,24938.401
3462,China,,13.249,1421021952.0,25574.677
3463,China,,14.12,1427648000.0,26416.955
3464,China,,14.858,1433784064.0,27452.478
3465,China,,,,
3566,Colombia,267.0,28.246,39630000.0,7770.591
3567,Colombia,269.0,29.265,40256000.0,7526.846
3568,Colombia,273.0,31.303,40875000.0,7385.355
3569,Colombia,282.0,31.974,41484000.0,7533.354
3570,Colombia,296.0,33.075,42076000.0,7558.377
3571,Colombia,318.0,33.583,42648000.0,7472.091
3572,Colombia,349.0,32.301,43201000.0,8269.183
3573,Colombia,384.0,33.22,43738000.0,8196.163
3574,Colombia,419.0,31.887,44255000.0,8749.594
3575,Colombia,428.0,29.811,44750000.0,8253.241
3576,Colombia,467.0,27.582,45223000.0,8741.427
3577,Colombia,524.0,31.337,45663000.0,9052.9
3578,Colombia,543.0,28.681,46076000.0,9600.805
3579,Colombia,559.0,26.213,46495000.0,9645.844
3580,Colombia,581.0,25.133,46968000.0,10067.117
3581,Colombia,599.0,24.863,47521000.0,10007.479
3582,Colombia,610.0,24.545,48175000.0,10418.751
3583,Colombia,,29.111,48910000.0,10445.488
3584,Colombia,,28.494,49661000.0,10361.17
3585,Colombia,,24.986,50339000.0,10618.229
3586,Colombia,,,,
3607,Comoros,0.79788,,542000.0,809.009
3608,Comoros,0.888251008,,556000.0,823.026
3609,Comoros,0.959153984,,569000.0,809.244
3610,Comoros,0.905649984,,583000.0,1009.476
3611,Comoros,0.895062016,,597000.0,1082.398
3612,Comoros,0.934499968,,612000.0,1014.214
3613,Comoros,0.99584,,626000.0,1154.252
3614,Comoros,0.961190976,,642000.0,743.662
3615,Comoros,1.036611968,,657000.0,740.868
3616,Comoros,1.021889984,,673000.0,882.349
3617,Comoros,1.014521984,,690000.0,1022.172
3618,Comoros,1.067838016,,707000.0,896.27
3619,Comoros,1.122450944,,724000.0,910.078
3620,Comoros,1.228768,,742000.0,1059.445
3621,Comoros,1.271686016,,759000.0,925.176
3622,Comoros,1.332386048,,777000.0,976.012
3623,Comoros,1.361835008,,796000.0,997.514
3624,Comoros,,,814000.0,
3625,Comoros,,,832000.0,
3626,Comoros,,,851000.0,
3727,Congo,8.014652928,,3127000.0,1135.438
3728,Congo,7.468848128,,3218000.0,1373.065
3729,Congo,7.848606208,,3310000.0,1185.435
3730,Congo,7.99682816,,3407000.0,1351.269
3731,Congo,9.966012416,,3510000.0,1388.749
3732,Congo,13.575520256,,3623000.0,1856.67
3733,Congo,15.415371776,,3745000.0,2168.658
3734,Congo,12.971907072,,3876000.0,2595.549
3735,Congo,15.151250432,,4011000.0,2874.56
3736,Congo,14.48865792,,4145000.0,3400.618
3737,Congo,21.60108544,,4274000.0,4568.809
3738,Congo,25.726625792,,4395000.0,5409.905
3739,Congo,24.299880448,,4510000.0,5421.122
3740,Congo,23.583543296,,4623000.0,6679.135
3741,Congo,21.263382528,,4737000.0,6211.74
3742,Congo,21.521129472,,4856000.0,6027.993
3743,Congo,20.912119808,,4981000.0,5658.841
3744,Congo,,,5111000.0,
3745,Congo,,,5244000.0,
3746,Congo,,,5381000.0,
3767,Cook Islands,,,18000.0,13657.132
3768,Cook Islands,,,18000.0,13022.755
3769,Cook Islands,,,18000.0,7050.52
3770,Cook Islands,,,19000.0,6165.138
3771,Cook Islands,,,19000.0,10440.07
3772,Cook Islands,,,19000.0,16737.223
3773,Cook Islands,,,19000.0,17830.791
3774,Cook Islands,,,19000.0,15045.489
3775,Cook Islands,,,19000.0,15440.869
3776,Cook Islands,,,19000.0,14213.063
3777,Cook Islands,,,18000.0,17811.827
3778,Cook Islands,,,18000.0,19971.623
3779,Cook Islands,,,18000.0,21176.606
3780,Cook Islands,,,18000.0,21159.092
3781,Cook Islands,,,18000.0,22501.494
3782,Cook Islands,,,18000.0,21005.481
3783,Cook Islands,,,18000.0,20915.157
3784,Cook Islands,,,18000.0,
3785,Cook Islands,,,18000.0,
3786,Cook Islands,,,18000.0,
3807,Costa Rica,36.935999488,,3962000.0,10642.673
3808,Costa Rica,37.62950144,,4034000.0,10465.457
3809,Costa Rica,38.275182592,,4101000.0,10836.581
3810,Costa Rica,39.160352768,,4164000.0,10760.772
3811,Costa Rica,40.976089088,,4225000.0,11039.303
3812,Costa Rica,42.683604992,,4286000.0,11322.276
3813,Costa Rica,44.507025408,,4345000.0,11740.497
3814,Costa Rica,47.364378624,,4405000.0,12243.854
3815,Costa Rica,50.10900992,,4463000.0,12307.684
3816,Costa Rica,52.501508096,,4521000.0,11850.173
3817,Costa Rica,54.214258688,,4577000.0,11894.93
3818,Costa Rica,56.66101248,,4633000.0,11848.431
3819,Costa Rica,57.54687488,,4688000.0,12016.333
3820,Costa Rica,57.839300608,,4742000.0,11935.083
3821,Costa Rica,62.450036736,,4795000.0,12030.746
3822,Costa Rica,65.39776,,4848000.0,12552.49
3823,Costa Rica,68.237692928,,4899000.0,12889.93
3824,Costa Rica,,,4950000.0,
3825,Costa Rica,,,4999000.0,
3826,Costa Rica,,,5048000.0,
3827,Costa Rica,,,,
3928,Cote d'Ivoire,35.914395648,,16455000.0,2296.771
3929,Cote d'Ivoire,39.84992256,,16853000.0,2213.025
3930,Cote d'Ivoire,39.815688192,,17232000.0,2134.245
3931,Cote d'Ivoire,38.791995392,,17600000.0,1878.633
3932,Cote d'Ivoire,37.452095488,,17970000.0,1988.614
3933,Cote d'Ivoire,38.12581376,,18355000.0,2154.713
3934,Cote d'Ivoire,40.16150528,,18755000.0,1796.549
3935,Cote d'Ivoire,41.409458176,,19171000.0,1861.981
3936,Cote d'Ivoire,44.698701824,,19606000.0,1989.911
3937,Cote d'Ivoire,49.480798208,,20059000.0,1890.17
3938,Cote d'Ivoire,54.92187136,,20533000.0,1880.875
3939,Cote d'Ivoire,52.555776,,21029000.0,1722.807
3940,Cote d'Ivoire,63.485181952,,21547000.0,2048.318
3941,Cote d'Ivoire,69.48790272,,22088000.0,2217.998
3942,Cote d'Ivoire,74.2592512,,22648000.0,2286.932
3943,Cote d'Ivoire,80.90353664,,23226000.0,2298.561
3944,Cote d'Ivoire,86.983360512,,23823000.0,2465.653
3955,Croatia,62.891139072,18.794,4428000.0,21543.208
3956,Croatia,63.64243968,19.77,4408000.0,22740.298
3957,Croatia,66.150264832,15.95,4396000.0,22881.253
3958,Croatia,68.902117376,14.113,4389000.0,24005.683
3959,Croatia,71.095967744,18.92,4384000.0,24910.583
3960,Croatia,73.977069568,17.575,4378000.0,24681.734
3961,Croatia,77.42439424,16.636,4371000.0,24433.724
3962,Croatia,85.62966528,11.702,4362000.0,24676.89
3963,Croatia,90.480205824,14.431,4353000.0,24549.593
3964,Croatia,87.007707136,18.668,4341000.0,24240.986
3965,Croatia,83.865575424,22.724,4328000.0,24650.009
3966,Croatia,87.256449024,14.652,4313000.0,21689.341
3967,Croatia,90.095968256,15.637,4296000.0,20176.69
3968,Croatia,88.06875136,25.134,4277000.0,22090.545
3969,Croatia,89.170362368,26.817,4256000.0,22157.19
3970,Croatia,90.623172608,21.189,4233000.0,21182.051
3971,Croatia,93.29025024,22.58,4209000.0,22131.93
3972,Croatia,,19.055,4183000.0,22318.159
3973,Croatia,,24.868,4156000.0,23521.493
3974,Croatia,,21.537,4130000.0,22870.486
3975,Croatia,,,,
4076,Cuba,54.419652608,,11126000.0,9874.079
4077,Cuba,56.576917504,,11165000.0,9053.583
4078,Cuba,57.540931584,,11200000.0,9141.369
4079,Cuba,58.46444032,,11229000.0,9265.031
4080,Cuba,58.214199296,,11250000.0,9360.269
4081,Cuba,59.134464,,11262000.0,9210.299
4082,Cuba,66.728517632,,11261000.0,8955.66
4083,Cuba,68.174094336,,11251000.0,9060.565
4084,Cuba,71.330684928,,11237000.0,10380.93
4085,Cuba,72.919760896,,11227000.0,10705.475
4086,Cuba,75.42161408,,11226000.0,12128.927
4087,Cuba,78.036992,,11237000.0,11261.319
4088,Cuba,80.388153344,,11257000.0,11846.399
4089,Cuba,83.013746688,,11283000.0,11318.562
4090,Cuba,85.72346368,,11307000.0,11499.423
4091,Cuba,88.467243008,,11325000.0,11508.903
4092,Cuba,,,11335000.0,11127.028
4093,Cuba,,,11339000.0,
4094,Cuba,,,11338000.0,
4095,Cuba,,,11333000.0,
4131,Cyprus,20.776794112,0.0,943000.0,32090.275
4132,Cyprus,21.458608128,0.0,960000.0,31885.08
4133,Cyprus,21.256992768,0.0,977000.0,30896.582
4134,Cyprus,19.989295104,0.0,994000.0,32282.018
4135,Cyprus,20.515725312,0.007,1010000.0,30919.066
4136,Cyprus,21.763364864,0.007,1028000.0,34039.547
4137,Cyprus,22.869377024,0.012,1046000.0,32898.322
4138,Cyprus,23.958491136,0.026,1064000.0,32881.13
4139,Cyprus,26.921664512,0.113,1082000.0,33131.347
4140,Cyprus,28.517449728,0.235,1098000.0,31864.753
4141,Cyprus,28.750800896,0.559,1113000.0,30574.303
4142,Cyprus,27.271999488,1.37,1125000.0,29931.434
4143,Cyprus,27.581609984,2.099,1135000.0,27788.344
4144,Cyprus,26.033086464,2.969,1144000.0,24651.741
4145,Cyprus,25.38166272,2.868,1152000.0,24494.627
4146,Cyprus,25.799387136,3.476,1161000.0,25059.153
4147,Cyprus,26.539999232,3.375,1170000.0,27043.816
4148,Cyprus,,3.348,1180000.0,27540.713
4149,Cyprus,,3.562,1189000.0,27215.923
4150,Cyprus,,3.926,1199000.0,27022.732
4151,Cyprus,,,,
4187,Czechia,202.0,9.314,10289000.0,45984.85
4188,Czechia,213.0,9.879,10271000.0,47101.698
4189,Czechia,214.0,12.284,10252000.0,47303.663
4190,Czechia,220.0,14.749,10239000.0,50059.565
4191,Czechia,228.0,14.913,10239000.0,51297.283
4192,Czechia,237.0,14.447,10258000.0,50418.536
4193,Czechia,249.0,14.992,10299000.0,51171.955
4194,Czechia,274.0,15.07,10358000.0,50313.034
4195,Czechia,268.0,15.648,10425000.0,49013.418
4196,Czechia,269.0,17.073,10488000.0,46703.236
4197,Czechia,268.0,17.312,10537000.0,48418.054
4198,Czechia,280.0,18.508,10567000.0,47221.125
4199,Czechia,282.0,20.005,10581000.0,46858.328
4200,Czechia,290.0,21.142,10587000.0,45919.769
4201,Czechia,306.0,21.147,10591000.0,44877.41
4202,Czechia,320.0,19.639,10601000.0,44065.149
4203,Czechia,328.0,18.314,10619000.0,43317.375
4204,Czechia,,19.746,10641000.0,45162.362
4205,Czechia,,20.376,10666000.0,44974.153
4206,Czechia,,20.995,10689000.0,44313.391
4207,Czechia,,,,
4308,Czechoslovakia,253.0,,,
4309,Czechoslovakia,268.0,,,
4310,Czechoslovakia,274.0,,,
4311,Czechoslovakia,281.0,,,
4312,Czechoslovakia,289.0,,,
4313,Czechoslovakia,306.0,,,
4314,Czechoslovakia,326.0,,,
4315,Czechoslovakia,365.0,,,
4316,Czechoslovakia,371.0,,,
4317,Czechoslovakia,380.0,,,
4318,Czechoslovakia,387.0,,,
4319,Czechoslovakia,400.0,,,
4320,Czechoslovakia,410.0,,,
4321,Czechoslovakia,425.0,,,
4322,Czechoslovakia,448.0,,,
4323,Czechoslovakia,467.0,,,
4324,Czechoslovakia,480.0,,,
4425,Democratic Republic of Congo,23.171557376,,47106000.0,462.379
4426,Democratic Republic of Congo,23.29127936,,48429000.0,437.401
4427,Democratic Republic of Congo,24.1659904,,49872000.0,444.544
4428,Democratic Republic of Congo,26.175614976,,51426000.0,450.325
4429,Democratic Republic of Congo,28.68805632,,53069000.0,496.734
4430,Democratic Republic of Congo,32.871591936,,54786000.0,526.039
4431,Democratic Republic of Congo,34.919919616,,56578000.0,532.952
4432,Democratic Republic of Congo,37.419855872,,58454000.0,532.46
4433,Democratic Republic of Congo,40.135294976,,60411000.0,477.563
4434,Democratic Republic of Congo,41.719140352,,62449000.0,458.467
4435,Democratic Republic of Congo,45.073903616,,64564000.0,488.267
4436,Democratic Republic of Congo,48.707162112,,66755000.0,501.428
4437,Democratic Republic of Congo,52.116840448,,69021000.0,474.367
4438,Democratic Republic of Congo,56.555556864,,71359000.0,554.652
4439,Democratic Republic of Congo,61.937659904,,73767000.0,637.201
